k,num_removed_kmers,candidate_paper_title,candidate_mag_id,candidate_dblp_id,ratio,hashmap_build_time,match,average_query_time_phase1,average_query_time_phase2,average_query_time_total,levenshteinThreshold,ratioThreshold
6,3000,How Do Fairness Definitions Fare?: Examining Public Attitudes Towards Algorithmic Definitions of Fairness.,2900077509,conf/aies/SaxenaHDRPL19,"(32, '-', 83)",129415.55919146538,Match,0.027202844619750977,0.02652263641357422,0.05475878715515137,0.4,0.85
6,3000,3D reconstruction under light ray distortion from parametric focal cameras.,2900081698,conf/icpr/MorinakaSSIK16,"(47, '-', 10)",129415.55919146538,Match,0.019293546676635742,0.023962020874023438,0.04420304298400879,0.4,0.85
6,3000,Welcome from the Organizers.,2896033159,conf/re/HessTL18,"(13, '-', 13)",129415.55919146538,Match,0.012711763381958008,0.013906240463256836,0.02716350555419922,0.4,0.85
6,3000,RETRACTION NOTICE: High-order iterative learning consensus tracking of nonlinear multi-agent systems with time-varying delays.,2896033832,journals/tinstmc/X19,"(56, '-', 29)",129415.55919146538,Match,0.04733014106750488,0.05926704406738281,0.10887813568115234,0.4,0.85
6,3000,Non-altering time scales for aggregation of dynamic networks into series of graphs.,2900092951,conf/conext/LeoCF15,"(46, '-', 11)",129415.55919146538,Match,0.023560285568237305,0.03477764129638672,0.05968904495239258,0.4,0.85
6,3000,Authenticity and credibility aware detection of adverse drug events from social media.,2896044705,journals/ijmi/HoangLPZCRL18,"(54, '-', 23)",129415.55919146538,Match,0.02108907699584961,0.03161454200744629,0.05392050743103027,0.4,0.85
6,3000,Strong rainbow disconnection in graphs.,2896047291,journals/corr/abs-2009-02664,"(19, '-', 11)",129415.55919146538,Match,0.008107423782348633,0.014569759368896484,0.023301362991333008,0.4,0.85
6,3000,A pooling based scene text proposal technique for scene text reading in the wild.,2896049206,journals/corr/abs-1811-10003,"(73, '-', 19)",129415.55919146538,Match,0.025437355041503906,0.03152871131896973,0.05820012092590332,0.4,0.85
6,3000,"Cyber-Physical Systems, a new formal paradigm to model redundancy and resiliency.",2896051297,journals/corr/abs-1810-06911,"(48, '-', 14)",129415.55919146538,Match,0.025933504104614258,0.03121209144592285,0.05840730667114258,0.4,0.85
6,3000,A Summary of the 4th International Workshop on Recovering 6D Object Pose.,2896054900,conf/eccv/HodanKKTBDGWLLS18,"(22, '-', 30)",129415.55919146538,Match,0.022890090942382812,0.028194189071655273,0.05226731300354004,0.4,0.85
6,3000,Sentiment Expression Boundaries in Sentiment Polarity Classification.,2900108853,conf/wassa/KaljahiF18,"(23, '-', 24)",129415.55919146538,Match,0.02295541763305664,0.020890474319458008,0.044677019119262695,0.4,0.85
6,3000,High-complexity regions in mammalian genomes are enriched for developmental genes.,2900113352,journals/bioinformatics/PirogovPBH19,"(54, '-', 18)",129415.55919146538,Match,0.015077352523803711,0.024606704711914062,0.040650129318237305,0.4,0.85
6,3000,The Andoni-Krauthgamer-Razenshteyn characterization of sketchable norms fails for sketchable metrics.,2896073191,conf/soda/KhotN19,"(72, '-', 11)",129415.55919146538,Match,0.008085966110229492,0.011358976364135742,0.019959688186645508,0.4,0.85
6,3000,Determinantal thinning of point processes with network learning applications.,2896077940,conf/wcnc/BlaszczyszynK19,"(38, '-', 16)",129415.55919146538,Match,0.015141963958740234,0.02447509765625,0.04056668281555176,0.4,0.85
6,3000,A recognition algorithm for adjusted interval digraphs.,2896079270,journals/dam/Takaoka21,"(29, '-', 16)",129415.55919146538,Match,0.01893329620361328,0.023321151733398438,0.04317593574523926,0.4,0.85
6,3000,StkTokens: Enforcing well-bracketed control flow and stack encapsulation using linear capabilities.,2900137615,journals/jfp/SkorstengaardDB21,"(56, '-', 12)",129415.55919146538,Match,0.01832103729248047,0.023370027542114258,0.04266834259033203,0.4,0.85
6,3000,The ordinal generated by an ordinal grammar is computable.,2900138635,journals/corr/abs-1811-03595,"(48, '-', 10)",129415.55919146538,Match,0.011298656463623047,0.016805410385131836,0.02875804901123047,0.4,0.85
6,3000,Quasi-hyperbolic momentum and Adam for deep learning.,2896101215,conf/iclr/MaY19,"(28, '-', 10)",129415.55919146538,Match,0.015213727951049805,0.017197608947753906,0.03309297561645508,0.4,0.85
6,3000,Using Deep Learning for price prediction by exploiting stationary limit order book features.,2896102935,journals/asc/TsantekidisPTKG20,"(49, '-', 13)",129415.55919146538,Match,0.03424835205078125,0.03813576698303223,0.0738840103149414,0.4,0.85
6,3000,Blockchain for social good: a quantitative analysis.,2900153502,conf/goodtechs/BartolettiCPS18,"(25, '-', 12)",129415.55919146538,Match,0.020124197006225586,0.025393962860107422,0.0465235710144043,0.4,0.85
6,3000,RIP-based performance guarantee for low-tubal-rank tensor recovery.,2896106522,journals/jcam/ZhangWHWW20,"(35, '-', 28)",129415.55919146538,Match,0.015491008758544922,0.017894983291625977,0.034169912338256836,0.4,0.85
6,3000,Future tense.,2900164440,journals/cacm/Landis12,"(6, '-', 6)",129415.55919146538,Match,0.003246784210205078,0.005775928497314453,0.009270906448364258,0.4,0.85
6,3000,A unified spectra analysis workflow for the assessment of microbial contamination of ready-to-eat green salads: Comparative study and application of non-invasive sensors.,2896123904,journals/cea/TsakanikasFMLPN18,"(93, '-', 15)",129415.55919146538,Match,0.044733524322509766,0.056778669357299805,0.10369539260864258,0.4,0.85
6,3000,Conflict complexity is lower bounded by block sensitivity.,2896126697,journals/corr/abs-1810-08873,"(41, '-', 12)",129415.55919146538,Match,0.016627788543701172,0.021425962448120117,0.0389404296875,0.4,0.85
6,3000,RecSys '19 joint workshop on interfaces and human decision making for recommender systems.,2896133518,conf/recsys/BrusilovskyGFLO19,"(48, '-', 21)",129415.55919146538,Match,0.03717494010925293,0.045931339263916016,0.08489537239074707,0.4,0.85
6,3000,"A bibliometric assessment of software engineering themes, scholars and institutions (2013-2020).",2896142882,journals/jss/WongMAL21,"(41, '-', 32)",129415.55919146538,Match,0.018406152725219727,0.02265024185180664,0.041925907135009766,0.4,0.85
6,3000,Introduction to part V.,2896151555,conf/birthday/Zielinski06,"(5, '-', 5)",129415.55919146538,Match,0.0006906986236572266,0.0007877349853515625,0.0015223026275634766,0.4,0.85
6,3000,Retracted: A hybrid feature selection algorithm for microarray data.,2896158695,journals/concurrency/X19,"(31, '-', 26)",129415.55919146538,Match,0.020151615142822266,0.020487546920776367,0.04143047332763672,0.4,0.85
6,3000,Explainable cardiac pathology classification on cine MRI with motion characterization by semi-supervised learning of apparent flow.,2900206120,journals/corr/abs-1811-03433,"(63, '-', 13)",129415.55919146538,Match,0.02181410789489746,0.028521299362182617,0.051467180252075195,0.4,0.85
6,3000,Formal methods and tools for industrial critical systems.,2900221707,journals/sttt/Lluch-LafuenteM22,"(21, '-', 11)",129415.55919146538,Match,0.012180328369140625,0.018671035766601562,0.03157234191894531,0.4,0.85
6,3000,Gentzen sequent calculi for some intuitionistic modal logics.,2896183143,journals/igpl/LinM19,"(34, '-', 19)",129415.55919146538,Match,0.01680755615234375,0.023192167282104492,0.040900468826293945,0.4,0.85
6,3000,Correction to: Performance of a feature-based algorithm for 3D-3D registration of CT angiography to cone-beam CT for endovascular repair of complex abdominal aortic aneurysms.,2900231070,journals/bmcmi/KoutouziNDLFK19,"(83, '-', 22)",129415.55919146538,Match,0.04138898849487305,0.0591883659362793,0.10288739204406738,0.4,0.85
6,3000,Improved adaptive coding learning for artificial bee colony algorithms.,2900243234,journals/apin/JiangCMWLLFW22,"(26, '-', 20)",129415.55919146538,Match,0.010054826736450195,0.014796257019042969,0.025425195693969727,0.4,0.85
6,3000,No-reference perceptual quality assessment of stereoscopic images based on binocular visual characteristics.,2896214331,journals/spic/ChenZ19,"(48, '-', 25)",129415.55919146538,Match,0.04028010368347168,0.04447793960571289,0.08649086952209473,0.4,0.85
6,3000,The Aesthetics of Mathematical Explanations.,2896233722,conf/cogsci/JohnsonS18,"(15, '-', 17)",129415.55919146538,Match,0.019919872283935547,0.021553993225097656,0.04230523109436035,0.4,0.85
6,3000,Fast FPGA emulation of analog dynamics in digitally-driven systems.,2900272028,conf/iccad/HerbstLH18,"(28, '-', 9)",129415.55919146538,Match,0.01617264747619629,0.02540731430053711,0.042571306228637695,0.4,0.85
6,3000,Extending Edge-colorings of Complete Hypergraphs into Regular Colorings.,2896239736,journals/corr/abs-2102-02862,"(28, '-', 33)",129415.55919146538,Match,0.030553340911865234,0.038901329040527344,0.07091474533081055,0.4,0.85
6,3000,Twisted communications using orbital angular momentum.,2896240173,conf/ofc/Wang16a,"(28, '-', 20)",129415.55919146538,Match,0.014751434326171875,0.022255897521972656,0.03793501853942871,0.4,0.85
6,3000,Granularity of wagers in games and the possibility of saving.,2896242424,journals/iandc/BarmpaliasF20,"(32, '-', 9)",129415.55919146538,Match,0.012544631958007812,0.02139735221862793,0.03478598594665527,0.4,0.85
6,3000,Fair workload distribution for multi-server systems with pulling strategies.,2900287840,conf/valuetools/RossiM16,"(36, '-', 12)",129415.55919146538,Match,0.020998239517211914,0.026598453521728516,0.04862713813781738,0.4,0.85
6,3000,Efficient CUSUM control charts for monitoring the multivariate coefficient of variation.,2896255934,journals/candie/HuZZS23,"(42, '-', 39)",129415.55919146538,Match,0.027658939361572266,0.028038978576660156,0.05681633949279785,0.4,0.85
6,3000,Learning color space adaptation from synthetic to real images of cirrus clouds.,2896262330,journals/vc/LyuCC21,"(56, '-', 18)",129415.55919146538,Match,0.02623271942138672,0.03660893440246582,0.06422924995422363,0.4,0.85
6,3000,On the solution of large-scale SDP problems by the modified barrier method using iterative solvers.,2896265352,journals/mp/KocvaraS09,"(54, '-', 12)",129415.55919146538,Match,0.0285494327545166,0.04035019874572754,0.07042980194091797,0.4,0.85
6,3000,Guest editors' preface.,2896276960,journals/ngc/FurukawaASW90,"(9, '-', 9)",129415.55919146538,Match,0.002336263656616211,0.0036611557006835938,0.006158351898193359,0.4,0.85
6,3000,"A Note on ""Enhancing cloud storage security against a new replay attack with an efficient public auditing scheme"".",2896287512,conf/icbdt/LiH19,"(81, '-', 27)",129415.55919146538,Match,0.04659581184387207,0.058225393295288086,0.10709571838378906,0.4,0.85
6,3000,A weak semantic approach to bisimulation metrics in models with nondeterminism and continuous state spaces.,2896294417,journals/tcs/LanotteT21,"(54, '-', 13)",129415.55919146538,Match,0.04005694389343262,0.05321907997131348,0.09526419639587402,0.4,0.85
6,3000,Robustly Reusable Fuzzy Extractor from Standard Assumptions.,2900323908,conf/asiacrypt/WenL18,"(21, '-', 27)",129415.55919146538,Match,0.025995492935180664,0.03177499771118164,0.05898332595825195,0.4,0.85
6,3000,Independence equivalence classes of cycles.,2896317253,journals/dm/Ng21,"(26, '-', 29)",129415.55919146538,Match,0.018746614456176758,0.025085926055908203,0.044816017150878906,0.4,0.85
6,3000,Reverse engineering of CAD models via clustering and approximate implicitization.,2896333478,journals/corr/abs-1810-07451,"(35, '-', 9)",129415.55919146538,Match,0.024944305419921875,0.036554813385009766,0.06294894218444824,0.4,0.85
6,3000,Compositional coding capsule network with k-means routing for text classification.,2896342044,journals/corr/abs-1810-09177,"(38, '-', 16)",129415.55919146538,Match,0.01450967788696289,0.020283222198486328,0.03558993339538574,0.4,0.85
6,3000,FlowQA: Grasping Flow in History for Conversational Machine Comprehension.,2896342318,conf/iclr/HuangCY19,"(21, '-', 36)",129415.55919146538,Match,0.040882110595703125,0.04063606262207031,0.08307385444641113,0.4,0.85
6,3000,The nonconforming virtual element method for semilinear elliptic problems.,2900364854,journals/amc/XiaoZZ22,"(28, '-', 28)",129415.55919146538,Match,0.021859407424926758,0.02821660041809082,0.05118536949157715,0.4,0.85
6,3000,Vorwort der Herausgeber.,2900368469,journals/astawsa/Zwick19,"(11, '-', 11)",129415.55919146538,Match,0.00024247169494628906,0.00019431114196777344,0.0004525184631347656,0.4,0.85
6,3000,New perspective on sampling-based motion planning via random geometric graphs.,2900376083,journals/ijrr/SoloveySH18,"(45, '-', 45)",129415.55919146538,Match,0.03201413154602051,0.040292978286743164,0.07384705543518066,0.4,0.85
6,3000,Coloring graphs with no induced five-vertex path or gem.,2896357665,journals/jgt/ChudnovskyTMM20,"(37, '-', 29)",129415.55919146538,Match,0.010301351547241211,0.01593780517578125,0.026867389678955078,0.4,0.85
6,3000,Mobile Interaction with the real world.,2900398398,conf/mhci/SchoningRK08,"(13, '-', 11)",129415.55919146538,Match,0.014783143997192383,0.018657922744750977,0.034210920333862305,0.4,0.85
6,3000,Computing discrete Morse complexes from simplicial complexes.,2900409958,journals/cvgip/FugacciIF19,"(40, '-', 21)",129415.55919146538,Match,0.016362905502319336,0.024222373962402344,0.04152870178222656,0.4,0.85
6,3000,Knowledge revision in systems based on an informed tree search strategy: application to cartographic generalisation.,2900414381,conf/wstst/TaillandierDD08,"(50, '-', 17)",129415.55919146538,Match,0.03133797645568848,0.04563331604003906,0.07872843742370605,0.4,0.85
6,3000,Managing the Energy-Saving Projects Portfolio at the Metallurgical Enterprises.,2900432921,conf/csit/SergeyEO18,"(28, '-', 34)",129415.55919146538,Match,0.03542494773864746,0.04125356674194336,0.07823967933654785,0.4,0.85
6,3000,Message from the conference chairs.,2896428528,conf/asap/X11,"(15, '-', 10)",129415.55919146538,Match,0.008466482162475586,0.012812137603759766,0.02179574966430664,0.4,0.85
6,3000,Why Threshold Models: A Theoretical Explanation.,2900449315,conf/econvn/Dumrongpokaphan19a,"(13, '-', 19)",129415.55919146538,Match,0.025129318237304688,0.025187969207763672,0.05135917663574219,0.4,0.85
6,3000,The niche graphs of multipartite tournaments.,2896435332,journals/dmgt/EohCK23,"(27, '-', 17)",129415.55919146538,Match,0.007219552993774414,0.009419441223144531,0.017061471939086914,0.4,0.85
6,3000,"Studies on the energy and deep memory behaviour of a cache-oblivious, task-based hyperbolic PDE solver.",2896439732,journals/corr/abs-1810-03940,"(58, '-', 11)",129415.55919146538,Match,0.02910017967224121,0.03729677200317383,0.06782007217407227,0.4,0.85
6,3000,Welcome from the Organizers.,2896439876,conf/re/HessTL18,"(13, '-', 13)",129415.55919146538,Match,0.012633085250854492,0.01374363899230957,0.02692246437072754,0.4,0.85
6,3000,A fully discrete two-grid finite element method for nonlinear hyperbolic integro-differential equation.,2900463803,journals/amc/TanLC22,"(37, '-', 28)",129415.55919146538,Match,0.02710270881652832,0.02950310707092285,0.057726383209228516,0.4,0.85
6,3000,"Has ""Intelligent Manufacturing"" Promoted the Productivity of Manufacturing Sector?-Evidence from China's Listed Firms.",2896457522,conf/itqm/QuSGZ18,"(39, '-', 38)",129415.55919146538,Match,0.04835700988769531,0.04464578628540039,0.0948183536529541,0.4,0.85
6,3000,Deep neural network based i-vector mapping for speaker verification using short utterances.,2896462747,journals/corr/abs-1810-07309,"(45, '-', 22)",129415.55919146538,Match,0.013045072555541992,0.017944812774658203,0.03171801567077637,0.4,0.85
6,3000,The balance of knowledge flows.,2900483671,journals/corr/abs-1909-08911,"(16, '-', 14)",129415.55919146538,Match,0.006726264953613281,0.010521411895751953,0.017720460891723633,0.4,0.85
6,3000,A lower bound for online rectangle packing.,2900503564,journals/jco/Epstein19,"(32, '-', 14)",129415.55919146538,Match,0.007550239562988281,0.010102033615112305,0.0181734561920166,0.4,0.85
6,3000,Decipherment of Historical Manuscript Images.,2896510270,conf/icdar/YinAMK19,"(15, '-', 18)",129415.55919146538,Match,0.00724029541015625,0.011441707611083984,0.019138813018798828,0.4,0.85
6,3000,"(N, n)-preemptive priority queues.",2896515390,journals/pe/Kim11,"(20, '-', 15)",129415.55919146538,Match,0.00471806526184082,0.00579524040222168,0.010766983032226562,0.4,0.85
6,3000,Most cited paper award.,2900515973,journals/ivc/Rodney12,"(16, '-', 16)",129415.55919146538,Match,0.000980377197265625,0.0013437271118164062,0.0023910999298095703,0.4,0.85
6,3000,Preface: The practice and theory of automated timetabling (2018).,2896523408,journals/anor/OzcanBGMM21,"(30, '-', 11)",129415.55919146538,Match,0.017622947692871094,0.023537874221801758,0.04210853576660156,0.4,0.85
6,3000,Enumeration of 2-level polytopes.,2900534782,journals/corr/BohnFFFMP17,"(13, '-', 7)",129415.55919146538,Match,0.002324342727661133,0.003513336181640625,0.005978822708129883,0.4,0.85
6,3000,Semi-supervised acoustic model training for speech with code-switching.,2896558859,journals/corr/abs-1810-09699,"(35, '-', 20)",129415.55919146538,Match,0.020194530487060547,0.024681568145751953,0.0458521842956543,0.4,0.85
6,3000,"Bridging the gap between regret minimization and best arm identification, with application to A/B tests.",2896565693,conf/aistats/DegenneNCP19,"(45, '-', 15)",129415.55919146538,Match,0.014309167861938477,0.02173781394958496,0.03690767288208008,0.4,0.85
6,3000,Stochastic reachability of a target tube: Theory and computation.,2896569596,journals/corr/abs-1810-05217,"(27, '-', 11)",129415.55919146538,Match,0.01737666130065918,0.027008056640625,0.04546022415161133,0.4,0.85
6,3000,Periodic template tests: A family of statistical randomness tests for a collection of binary sequences.,2896572193,journals/dam/SulakDUK19,"(53, '-', 25)",129415.55919146538,Match,0.015866994857788086,0.022753000259399414,0.03952646255493164,0.4,0.85
6,3000,Summit: a scalable system for massive trajectory data management.,2900558502,conf/gis/Alarabi18,"(31, '-', 11)",129415.55919146538,Match,0.013100624084472656,0.01591324806213379,0.029694557189941406,0.4,0.85
6,3000,Surrogate-assisted parallel tempering for Bayesian neural learning.,2900571987,journals/eaai/ChandraJKA20,"(28, '-', 20)",129415.55919146538,Match,0.00931692123413086,0.01512908935546875,0.025085926055908203,0.4,0.85
6,3000,Editorial for the 2nd special issue on high-dimensional and functional data analysis.,2896599297,journals/csda/ChiouFGPS23,"(36, '-', 20)",129415.55919146538,Match,0.03146696090698242,0.040215492248535156,0.07326436042785645,0.4,0.85
6,3000,Jets and differential linear logic.,2900575161,journals/corr/abs-1811-06235,"(17, '-', 16)",129415.55919146538,Match,0.008700370788574219,0.013929128646850586,0.023205995559692383,0.4,0.85
6,3000,Courcelle's theorem for triangulations.,2900575658,journals/jct/BurtonD17,"(20, '-', 15)",129415.55919146538,Match,0.00847935676574707,0.010578155517578125,0.01952981948852539,0.4,0.85
6,3000,Preliminary study on estimation of 12.7 x 99 mm caliber projectile motion using Ensemble Kalman Filter method.,2900576727,conf/inns/AgustinAN18,"(47, '-', 16)",129415.55919146538,Match,0.027358055114746094,0.03468918800354004,0.06344819068908691,0.4,0.85
6,3000,FPT algorithms to recognize well covered graphs.,2896615497,journals/corr/abs-1810-08276,"(30, '-', 11)",129415.55919146538,Match,0.010103464126586914,0.015618085861206055,0.026372671127319336,0.4,0.85
6,3000,Group evolution patterns in running races.,2900588157,journals/corr/abs-1812-10530,"(27, '-', 11)",129415.55919146538,Match,0.012167930603027344,0.0185396671295166,0.0314483642578125,0.4,0.85
6,3000,BCR-Net: A neural network based on the nonstandard wavelet form.,2896618593,journals/jcphy/FanBY19,"(28, '-', 9)",129415.55919146538,Match,0.015913724899291992,0.01868462562561035,0.03539562225341797,0.4,0.85
6,3000,On 2-colored graphs and partitions of boxes.,2896620677,journals/corr/abs-1810-08920,"(24, '-', 13)",129415.55919146538,Match,0.014703035354614258,0.022036314010620117,0.03760170936584473,0.4,0.85
6,3000,Stability of hybrid pantograph stochastic functional differential equations.,2900604779,journals/scl/WuHY22,"(26, '-', 21)",129415.55919146538,Match,0.02047109603881836,0.023206233978271484,0.04458165168762207,0.4,0.85
6,3000,Semitotal Domination: New hardness results and a polynomial-time algorithm for graphs of bounded mim-width.,2896640993,journals/corr/abs-1810-06872,"(55, '-', 22)",129415.55919146538,Match,0.034379005432128906,0.04033160209655762,0.07626819610595703,0.4,0.85
6,3000,Stand der Technik.,2896644365,journals/dud/Knopp17,"(5, '-', 5)",129415.55919146538,Match,0.0031948089599609375,0.006893157958984375,0.010369539260864258,0.4,0.85
6,3000,"Expanded functionality, increased accuracy, and enhanced speed in the de novo genotyping-by-sequencing pipeline GBS-SNP-CROP.",2896674366,journals/bioinformatics/MeloH19,"(73, '-', 14)",129415.55919146538,Match,0.05014657974243164,0.05821037292480469,0.11063742637634277,0.4,0.85
6,3000,Concurrency in Boolean networks.,2896684636,journals/nc/ChatainHKPT20,"(14, '-', 10)",129415.55919146538,Match,0.01172947883605957,0.013661623001098633,0.02597665786743164,0.4,0.85
6,3000,Identification of parametric models in the frequency-domain through the subspace framework under LMI constraints.,2896686350,conf/eucc/KergusDP18,"(49, '-', 13)",129415.55919146538,Match,0.036591291427612305,0.04953646659851074,0.0881047248840332,0.4,0.85
6,3000,Handling Polymorphic Algebraic Effects.,2900643308,conf/esop/SekiyamaI19,"(12, '-', 23)",129415.55919146538,Match,0.015895366668701172,0.01652693748474121,0.03308296203613281,0.4,0.85
6,3000,Welcome message from the organizers.,2896689823,journals/eninf/WeidlichNSGS22,"(20, '-', 20)",129415.55919146538,Match,0.01714468002319336,0.018551111221313477,0.03641557693481445,0.4,0.85
6,3000,Breaking symmetries to rescue Sum of Squares: The case of makespan scheduling.,2900646172,journals/corr/abs-1811-08539,"(42, '-', 14)",129415.55919146538,Match,0.02312445640563965,0.035512447357177734,0.06007122993469238,0.4,0.85
6,3000,Computing multiparameter persistent homology through a discrete Morse-based approach.,2900648503,journals/corr/abs-1811-05396,"(44, '-', 16)",129415.55919146538,Match,0.023007631301879883,0.03270769119262695,0.057036399841308594,0.4,0.85
6,3000,Recognizing Disguised Faces in the Wild.,2900650130,journals/tbbis/SinghSVRC19,"(9, '-', 9)",129415.55919146538,Match,0.007646799087524414,0.013925790786743164,0.022135496139526367,0.4,0.85
6,3000,Sparsemax and Relaxed Wasserstein for Topic Sparsity.,2896705778,conf/wsdm/LinHG19,"(21, '-', 10)",129415.55919146538,Match,0.00832509994506836,0.011121273040771484,0.019906282424926758,0.4,0.85
6,3000,Alternating Hamiltonian cycles in 2-edge-colored multigraphs.,2896710021,journals/corr/abs-1810-04372,"(32, '-', 18)",129415.55919146538,Match,0.015163898468017578,0.021445751190185547,0.03749370574951172,0.4,0.85
6,3000,Genetic algorithm for optimal distribution in cities.,2900660116,journals/corr/abs-1811-05297,"(21, '-', 11)",129415.55919146538,Match,0.011001348495483398,0.015704631805419922,0.027320384979248047,0.4,0.85
6,3000,2D Hybrid chaos map for image security transform based on framelet and cellular automata.,2896712337,journals/corr/abs-1810-06333,"(57, '-', 19)",129415.55919146538,Match,0.02686929702758789,0.039102792739868164,0.06746077537536621,0.4,0.85
6,3000,Testing local properties of arrays.,2900664695,journals/corr/abs-1811-07448,"(19, '-', 10)",129415.55919146538,Match,0.010787725448608398,0.016569852828979492,0.02801060676574707,0.4,0.85
6,3000,Hesitancy fuzzy magic labeling of simple graphs.,2896724166,journals/jifs/FathalianBH19,"(27, '-', 14)",129415.55919146538,Match,0.010641813278198242,0.018349170684814453,0.0297393798828125,0.4,0.85
6,3000,Revisiting the acceleration phenomenon via high-resolution differential equations.,2896740728,journals/corr/abs-2212-05700,"(37, '-', 16)",129415.55919146538,Match,0.023846149444580078,0.0338740348815918,0.059047698974609375,0.4,0.85
6,3000,Preface to the special issue on program comprehension.,2896751666,journals/ese/AntoniolG13,"(40, '-', 34)",129415.55919146538,Match,0.032217979431152344,0.03354787826538086,0.06705331802368164,0.4,0.85
6,3000,Two-path 3D CNNs for calibration of system parameters for OCT-based motion compensation.,2896755448,conf/miigp/GessertGSS19,"(37, '-', 17)",129415.55919146538,Match,0.03059983253479004,0.036245107650756836,0.06823229789733887,0.4,0.85
6,3000,The price of debiasing automatic metrics in natural language evaluation.,2896780650,journals/corr/abs-1807-02202,"(47, '-', 24)",129415.55919146538,Match,0.0189816951751709,0.025376319885253906,0.04538083076477051,0.4,0.85
6,3000,Defining rough sets using tolerances compatible with an equivalence.,2900716762,journals/corr/abs-1811-09609,"(51, '-', 14)",129415.55919146538,Match,0.021836519241333008,0.029184341430664062,0.05216550827026367,0.4,0.85
