k,num_removed_kmers,candidate_paper_title,candidate_mag_id,candidate_dblp_id,ratio,hashmap_build_time,match,average_query_time_phase1,average_query_time_phase2,average_query_time_total,levenshteinThreshold,ratioThreshold
6,3000,Distributed database systems.,2224749869,books/daglib/0068920,"(10, '-', 12)",129497.17356109619,Match,0.008221864700317383,0.01090550422668457,0.01957869529724121,0.4,0.85
6,3000,Control of 2&times;2 linear hyperbolic systems: Backstepping-based trajectory generation and PI-based tracking.,2224750052,journals/scl/LamareB15,"(48, '-', 29)",129497.17356109619,Match,0.023964881896972656,0.031069517135620117,0.056223154067993164,0.4,0.85
6,3000,A Nonquadratic Minimal Algorithm for a System of Quadratic Forms.,2047952706,journals/jal/Tolimieri82,"(25, '-', 30)",129497.17356109619,Match,0.017390012741088867,0.017437458038330078,0.035500526428222656,0.4,0.85
6,3000,Automatic image retargeting.,2047957240,conf/siggraph/SetlurTRGG04,"(15, '-', 11)",129497.17356109619,Match,0.004378795623779297,0.0073277950286865234,0.011997222900390625,0.4,0.85
6,3000,General chairs' welcome message.,2588857406,conf/chinasip/HeY14,"(17, '-', 12)",129497.17356109619,Match,0.0030984878540039062,0.004548072814941406,0.00787353515625,0.4,0.85
6,3000,Admire framework: Distributed data mining on data grid platforms.,133358608,conf/icsoft/Le-KhacKC06,"(32, '-', 13)",129497.17356109619,Match,0.016365528106689453,0.023793935775756836,0.04107928276062012,0.4,0.85
6,3000,A stochastic density matrix approach to approximation of probability distributions and its application to nonlinear systems.,1926972425,conf/IEEEcca/Vladimirov15a,"(54, '-', 16)",129497.17356109619,Match,0.03308606147766113,0.034749746322631836,0.06912350654602051,0.4,0.85
6,3000,Classification of gaze preference decision for human-machine interaction using eye tracking device.,2047973534,conf/robio/ShimizuH10,"(46, '-', 13)",129497.17356109619,Match,0.027652263641357422,0.039276838302612305,0.06842780113220215,0.4,0.85
6,3000,Morphisms and Primitivity.,133411146,journals/eatcs/PaunT97,"(11, '-', 13)",129497.17356109619,Match,0.011078596115112305,0.01659846305847168,0.028406620025634766,0.4,0.85
6,3000,Improved Linear Light Source material reflectance scanning.,2224824144,conf/siggraph/MesethHWFFMCD12a,"(26, '-', 17)",129497.17356109619,Match,0.01520395278930664,0.022867918014526367,0.03902268409729004,0.4,0.85
6,3000,A new approach to content-based file type detection.,2047981652,conf/iscc/AmiraniTS08,"(24, '-', 8)",129497.17356109619,Match,0.006468057632446289,0.009081363677978516,0.015984058380126953,0.4,0.85
6,3000,Letter from the editor.,1927136181,journals/ami/X94s,"(13, '-', 13)",129497.17356109619,Match,0.011868715286254883,0.013089418411254883,0.025469064712524414,0.4,0.85
6,3000,Recognition of distorted patterns by invariance kernels.,1927148404,conf/icpr/RubinsteinSZ90,"(37, '-', 12)",129497.17356109619,Match,0.019994735717773438,0.031433820724487305,0.052629709243774414,0.4,0.85
6,3000,Coloring nonuniform hypergraphs: A new algorithmic approach to the general Lov&aacute;sz local lemma.,2047989981,journals/rsa/CzumajS00,"(43, '-', 24)",129497.17356109619,Match,0.01893019676208496,0.025584697723388672,0.04556775093078613,0.4,0.85
6,3000,Multichannel signal separation for cocktail party speech recognition: a dynamic recurrent network.,2047994107,conf/interspeech/ChoiHGB00,"(59, '-', 16)",129497.17356109619,Match,0.026348590850830078,0.03642010688781738,0.06413888931274414,0.4,0.85
6,3000,A dynamical definition of f.g. virtually free groups.,2224866126,journals/corr/BennettB15,"(30, '-', 13)",129497.17356109619,Match,0.01727461814880371,0.02473759651184082,0.042960405349731445,0.4,0.85
6,3000,Phantom faces for face analysis.,1927357598,conf/icip/Wiskott97,"(19, '-', 9)",129497.17356109619,Match,0.00882720947265625,0.015329837799072266,0.02476048469543457,0.4,0.85
6,3000,Genres and situational appropriation of information.,1927367849,journals/jd/Huvila19,"(18, '-', 9)",129497.17356109619,Match,0.009786844253540039,0.01654505729675293,0.02696824073791504,0.4,0.85
6,3000,Dynamic hybrid position/Force control of robot manipulators-Controller design and experiment.,2588897925,conf/icra/YoshikawaST87,"(40, '-', 30)",129497.17356109619,Match,0.01968979835510254,0.029444456100463867,0.05030703544616699,0.4,0.85
6,3000,"Hyers-Ulam stability of linear differential equations of first order, II.",1927400678,journals/appml/Jung06,"(33, '-', 19)",129497.17356109619,Match,0.016325950622558594,0.020452260971069336,0.0375521183013916,0.4,0.85
6,3000,Simultaneous stabilization with near-optimal model reference tracking.,2048015845,journals/scl/MillerK02,"(36, '-', 20)",129497.17356109619,Match,0.023136377334594727,0.029004812240600586,0.05324435234069824,0.4,0.85
6,3000,Ultra small magneto-optic field probe fabricated by aerosol deposition.,2048017422,journals/ieiceee/IwanamiNTOA07a,"(47, '-', 11)",129497.17356109619,Match,0.013345003128051758,0.020372390747070312,0.03452014923095703,0.4,0.85
6,3000,Turn taking-based conversation detection by using DOA estimation.,133610646,conf/interspeech/KawaguchiTO10,"(26, '-', 14)",129497.17356109619,Match,0.027967214584350586,0.03220009803771973,0.06139016151428223,0.4,0.85
6,3000,Dart-It: interacting with a remote display by throwing your finger touch.,2224936288,conf/siggraph/HuangLCC14,"(47, '-', 9)",129497.17356109619,Match,0.013726234436035156,0.022505521774291992,0.03710794448852539,0.4,0.85
6,3000,Hereditary properties of permutations are strongly testable.,1927582220,conf/soda/KlimosovaK14,"(42, '-', 14)",129497.17356109619,Match,0.012877702713012695,0.017799854278564453,0.03137826919555664,0.4,0.85
6,3000,A new generalized variant of the deteriorated PSS preconditioner for nonsymmetric saddle point problems.,2224945857,journals/cma/ShaoM22,"(53, '-', 42)",129497.17356109619,Match,0.023138999938964844,0.03569817543029785,0.0601963996887207,0.4,0.85
6,3000,Causal conditioning and instantaneous coupling in causality graphs.,2048027562,journals/isci/AmblardM14,"(43, '-', 43)",129497.17356109619,Match,0.022912025451660156,0.03296232223510742,0.057173967361450195,0.4,0.85
6,3000,Erratum to: 'CompGO: an R package for comparing and visualizing Gene Ontology enrichment differences between DNA binding experiments'.,1927621349,journals/bmcbi/WaardenbergBBH16,"(53, '-', 15)",129497.17356109619,Match,0.03558683395385742,0.046668291091918945,0.08399200439453125,0.4,0.85
6,3000,New algorithms for decoding in the rank metric and an attack on the LRPC cryptosystem.,1927638654,conf/isit/HautevilleT15,"(43, '-', 14)",129497.17356109619,Match,0.02387833595275879,0.036904096603393555,0.06216168403625488,0.4,0.85
6,3000,"On tolerating single link, double link, and nodal failures in symmetric grid networks.",1927641125,conf/wcnc/AcamporaGK00,"(58, '-', 12)",129497.17356109619,Match,0.01999521255493164,0.03188920021057129,0.053134918212890625,0.4,0.85
6,3000,Privacy-preserving record linkage.,2224967200,journals/widm/VerykiosC13,"(15, '-', 16)",129497.17356109619,Match,0.0046274662017822266,0.008002996444702148,0.01293492317199707,0.4,0.85
6,3000,Community Recovery in Hypergraphs.,2588926374,journals/tit/AhnLS19,"(11, '-', 12)",129497.17356109619,Match,0.01570749282836914,0.02328038215637207,0.03986763954162598,0.4,0.85
6,3000,Exploring design as a research activity.,2048040408,conf/ACMdis/HoffmanMPSSS06,"(19, '-', 10)",129497.17356109619,Match,0.007973432540893555,0.013955354690551758,0.022466421127319336,0.4,0.85
6,3000,Upper bounds for centerlines.,1927748389,journals/jocg/BukhN12,"(19, '-', 10)",129497.17356109619,Match,0.00690007209777832,0.008995294570922852,0.01626420021057129,0.4,0.85
6,3000,Partial gathering of mobile agents in dynamic rings.,2224992134,journals/corr/abs-2212-03457,"(23, '-', 34)",129497.17356109619,Match,0.01835918426513672,0.017812252044677734,0.03688621520996094,0.4,0.85
6,3000,Belief Change and Semiorders.,2225000362,conf/kr/PeppasW14,"(8, '-', 8)",129497.17356109619,Match,0.006788969039916992,0.012589454650878906,0.019906997680664062,0.4,0.85
6,3000,Message from the technical program chairs.,2588942233,conf/iscc/BiazB08,"(20, '-', 20)",129497.17356109619,Match,0.019687891006469727,0.027554750442504883,0.04830336570739746,0.4,0.85
6,3000,Blind adaptive estimation of KLT basis vectors.,1927909344,conf/icassp/Davila00,"(21, '-', 10)",129497.17356109619,Match,0.013106346130371094,0.01679825782775879,0.030573129653930664,0.4,0.85
6,3000,Degrees of Unsolvability.,2588945226,series/hhl/Ambos-SpiesF14,"(9, '-', 9)",129497.17356109619,Match,0.002315044403076172,0.0032880306243896484,0.005747079849243164,0.4,0.85
6,3000,Nonparametric and Semiparametric Models.,2048061926,journals/technometrics/Lordo05,"(19, '-', 22)",129497.17356109619,Match,0.016319751739501953,0.016878604888916016,0.03385424613952637,0.4,0.85
6,3000,A hybrid method for three segmentation level of handwritten Arabic script.,2048062146,conf/icdar/SamoudME09,"(41, '-', 15)",129497.17356109619,Match,0.013741493225097656,0.01575183868408203,0.030122041702270508,0.4,0.85
6,3000,Discovering Groups of People in Images.,133839609,conf/eccv/ChoiCPS14,"(11, '-', 13)",129497.17356109619,Match,0.012743234634399414,0.019545316696166992,0.03304696083068848,0.4,0.85
6,3000,"Measuring Metrics - A forty year longitudinal cross-validation of citations, downloads, and peer review in Astrophysics.",1928025418,journals/corr/KurtzH15,"(59, '-', 18)",129497.17356109619,Match,0.04067420959472656,0.051412105560302734,0.09402036666870117,0.4,0.85
6,3000,Directed triangles in directed graphs.,133854143,journals/dm/Graaf04,"(30, '-', 20)",129497.17356109619,Match,0.011428117752075195,0.016108989715576172,0.02817511558532715,0.4,0.85
6,3000,Introduction: special issue of selected papers from ACML 2015.,2048074065,journals/ml/HolmesLLKSZ17,"(30, '-', 31)",129497.17356109619,Match,0.017807722091674805,0.025612831115722656,0.04442095756530762,0.4,0.85
6,3000,Same data - different results? Towards a comparative approach to the identification of thematic structures in science.,2588960398,journals/scientometrics/GlaserGS17,"(46, '-', 10)",129497.17356109619,Match,0.038159847259521484,0.053635358810424805,0.09384512901306152,0.4,0.85
6,3000,Parallelizing the dual revised simplex method.,1928119969,journals/corr/HuangfuH15,"(28, '-', 14)",129497.17356109619,Match,0.007632255554199219,0.013939857482910156,0.02213883399963379,0.4,0.85
6,3000,On solving sparse algebraic equations over finite fields II.,2048079788,journals/iacr/Semaev07,"(31, '-', 18)",129497.17356109619,Match,0.014827966690063477,0.018866539001464844,0.03443431854248047,0.4,0.85
6,3000,Wavelet image coding using trellis coded space-frequency quantization.,2048088996,conf/mmsp/XiongW98,"(44, '-', 18)",129497.17356109619,Match,0.023338794708251953,0.031868934631347656,0.05639505386352539,0.4,0.85
6,3000,Incompleteness and inconsistency in information integration.,133945947,conf/dlog/Lenzerini02,"(32, '-', 15)",129497.17356109619,Match,0.03414607048034668,0.04208111763000488,0.0777895450592041,0.4,0.85
6,3000,do you see what i see 15.,2225110891,conf/siggraph/Vetere06,"(16, '-', 10)",129497.17356109619,Match,0.00023555755615234375,0.00023221969604492188,0.00048351287841796875,0.4,0.85
6,3000,Making Meaningful Musical Experiences Accessible Using the iPad.,1928319579,series/music/BrownSHS14,"(12, '-', 13)",129497.17356109619,Match,0.017176151275634766,0.02900528907775879,0.04727602005004883,0.4,0.85
6,3000,An improved rate region for the classical-quantum broadcast channel.,1928320669,conf/isit/HircheM15,"(40, '-', 18)",129497.17356109619,Match,0.022073745727539062,0.028568267822265625,0.05171608924865723,0.4,0.85
6,3000,An energy-balanced transmission scheme for sensor networks.,134027274,conf/sensys/GuoLW03,"(25, '-', 16)",129497.17356109619,Match,0.020684480667114258,0.024721860885620117,0.046338558197021484,0.4,0.85
6,3000,A word from the editor.,134027518,journals/cie/Lee08,"(10, '-', 10)",129497.17356109619,Match,0.010498762130737305,0.010668516159057617,0.021579980850219727,0.4,0.85
6,3000,Dendrite morphological neurons trained by stochastic gradient descent.,2588991474,conf/ssci/ZamoraS16,"(48, '-', 26)",129497.17356109619,Match,0.015643835067749023,0.021349191665649414,0.03782057762145996,0.4,0.85
6,3000,Locality-aware parallel block-sparse matrix-matrix multiplication using the Chunks and Tasks programming model.,1928489786,journals/corr/RubenssonR15,"(48, '-', 21)",129497.17356109619,Match,0.029673099517822266,0.04092979431152344,0.07210755348205566,0.4,0.85
6,3000,Is the concern for soft-error overblown?,2589005545,conf/itc/Galivanche05,"(25, '-', 25)",129497.17356109619,Match,0.009133577346801758,0.015857696533203125,0.025608301162719727,0.4,0.85
6,3000,Information retrieval in context: IRiX.,134112590,journals/sigir/IngwersenJ05,"(15, '-', 15)",129497.17356109619,Match,0.007860183715820312,0.012356996536254883,0.02069234848022461,0.4,0.85
6,3000,Medical imaging systems.,2225197941,journals/pieee/King86,"(10, '-', 11)",129497.17356109619,Match,0.00809478759765625,0.009844303131103516,0.01834273338317871,0.4,0.85
6,3000,Robust 1-bit compressive sensing via variational Bayesian algorithm.,2225238984,journals/dsp/ZhouZL16,"(27, '-', 14)",129497.17356109619,Match,0.01987910270690918,0.030783653259277344,0.051825761795043945,0.4,0.85
6,3000,Multi-modal force/vision sensor fusion in 6-DOF pose tracking.,1928778296,conf/icar/AlkkiomakiKLHK09,"(25, '-', 10)",129497.17356109619,Match,0.012783527374267578,0.0216217041015625,0.03523850440979004,0.4,0.85
6,3000,Aligning coding sequences with frameshift extension penalties.,1928840839,journals/corr/JammaliKRBSO16,"(36, '-', 14)",129497.17356109619,Match,0.02069234848022461,0.03150343894958496,0.053354740142822266,0.4,0.85
6,3000,The maximum time of 2-neighbor bootstrap percolation: Complexity results.,1928900750,journals/tcs/MarcilonS18,"(41, '-', 18)",129497.17356109619,Match,0.02351069450378418,0.036102294921875,0.06102395057678223,0.4,0.85
6,3000,Discrete Mellin transform for signal analysis.,1928908823,conf/icassp/BertrandBO90,"(19, '-', 12)",129497.17356109619,Match,0.014873504638671875,0.020725488662719727,0.036382198333740234,0.4,0.85
6,3000,A randomized covering-packing duality between source and channel coding.,2225291986,journals/cominfsys/AgarwalM16,"(41, '-', 23)",129497.17356109619,Match,0.018194198608398438,0.023378372192382812,0.0424344539642334,0.4,0.85
6,3000,On fixed-point theorems in fuzzy metric spaces.,1929012589,journals/fss/GregoriS02,"(19, '-', 16)",129497.17356109619,Match,0.010363101959228516,0.018154621124267578,0.029254913330078125,0.4,0.85
6,3000,Introduction to the theory of computation.,134326234,books/daglib/0086373,"(13, '-', 13)",129497.17356109619,Match,0.009692907333374023,0.01562356948852539,0.025914430618286133,0.4,0.85
6,3000,Scholarly journal publishing in transition: from restricted to open access.,2589050661,journals/corr/abs-1912-12646,"(57, '-', 23)",129497.17356109619,Match,0.024529457092285156,0.03308224678039551,0.0588533878326416,0.4,0.85
6,3000,A low-power system-on-chip for the documentation of road accidents.,1929082199,conf/cicc/BolcioniG00,"(30, '-', 13)",129497.17356109619,Match,0.012990236282348633,0.021393775939941406,0.035210371017456055,0.4,0.85
6,3000,The AI writing on the wall.,2225327693,journals/natmi/X23,"(9, '-', 8)",129497.17356109619,Match,0.005155801773071289,0.009544610977172852,0.015088558197021484,0.4,0.85
6,3000,Acknowledgement to referees.,134351306,journals/4or/X20,"(16, '-', 16)",129497.17356109619,Match,0.006270885467529297,0.00853586196899414,0.015244722366333008,0.4,0.85
6,3000,Fuzzy approach on modelling cyber attacks patterns on data transfer in industrial control systems.,1929174408,conf/ecai2/PricopM15,"(60, '-', 21)",129497.17356109619,Match,0.031077861785888672,0.04929494857788086,0.08222413063049316,0.4,0.85
6,3000,Is the concern for soft-error overblown?,2589063214,conf/itc/Galivanche05,"(25, '-', 25)",129497.17356109619,Match,0.009363412857055664,0.01573967933654785,0.02571582794189453,0.4,0.85
6,3000,Fouille au code OCaml par analyse de d&eacute;pendances.,134405742,conf/jfla/Guesdon09,"(27, '-', 10)",129497.17356109619,Match,0.003122091293334961,0.005398273468017578,0.008744478225708008,0.4,0.85
6,3000,Lessons from the study of scholarly communication for the new information era.,1929290373,journals/scientometrics/Koenig01,"(41, '-', 14)",129497.17356109619,Match,0.027853012084960938,0.03621935844421387,0.06544208526611328,0.4,0.85
6,3000,GhostGlove: haptic existence of the virtual world.,2225383823,conf/siggraph/MinamizawaKFKT08a,"(24, '-', 11)",129497.17356109619,Match,0.00912785530090332,0.01299738883972168,0.022637367248535156,0.4,0.85
6,3000,On fixed-point theorems in fuzzy metric spaces.,1929549604,journals/fss/GregoriS02,"(23, '-', 21)",129497.17356109619,Match,0.016416311264038086,0.02680063247680664,0.044257402420043945,0.4,0.85
6,3000,On the Polynomial Transparency of Resolution.,134546141,conf/ijcai/Letz93,"(14, '-', 20)",129497.17356109619,Match,0.02239823341369629,0.026255369186401367,0.049605607986450195,0.4,0.85
6,3000,A quality model for the systematic assessment of requirements traceability.,1929646284,conf/re/RempelM15,"(35, '-', 12)",129497.17356109619,Match,0.019553661346435547,0.026618003845214844,0.04719710350036621,0.4,0.85
6,3000,An efficient anonymous user authentication and key agreement protocol for wireless sensor networks.,1929823724,journals/ijcomsys/KumarGKVSK21,"(40, '-', 38)",129497.17356109619,Match,0.026843786239624023,0.03145766258239746,0.0594785213470459,0.4,0.85
6,3000,Secure and efficient wildcard search over encrypted data.,1929869986,journals/ijisec/ChatterjeeKMMPS21,"(30, '-', 18)",129497.17356109619,Match,0.006193399429321289,0.009241104125976562,0.01580333709716797,0.4,0.85
6,3000,Reversible cyclic codes over finite chain rings.,1930007677,journals/corr/abs-2307-09156,"(30, '-', 29)",129497.17356109619,Match,0.012129783630371094,0.01837015151977539,0.03122854232788086,0.4,0.85
6,3000,Server based QoS routing with implicit network state updates.,1930074262,conf/icon/KimL01,"(34, '-', 11)",129497.17356109619,Match,0.01754140853881836,0.025547504425048828,0.04405546188354492,0.4,0.85
6,3000,Single machine scheduling problems with uncertain parameters and the OWA criterion.,1930081464,journals/scheduling/KasperskiZ16,"(39, '-', 19)",129497.17356109619,Match,0.03270864486694336,0.04014730453491211,0.07437396049499512,0.4,0.85
6,3000,Performance analysis of single-buffered multistage interconnection networks.,1930163516,conf/spdp/HsiaoC91,"(37, '-', 21)",129497.17356109619,Match,0.025359630584716797,0.03377580642700195,0.06040072441101074,0.4,0.85
6,3000,Denotational Semantics for occam.,134834096,conf/concur/Roscoe84,"(12, '-', 14)",129497.17356109619,Match,0.014090299606323242,0.017543554306030273,0.032326459884643555,0.4,0.85
6,3000,Letters to the editor.,1930267364,journals/lre/Roberson67,"(12, '-', 12)",129497.17356109619,Match,0.004690647125244141,0.007684469223022461,0.012695789337158203,0.4,0.85
6,3000,Computational complexity of reconstruction and isomorphism testing for designs and line graphs.,1930311219,journals/jct/Huber11,"(48, '-', 14)",129497.17356109619,Match,0.027867794036865234,0.042891502380371094,0.0723729133605957,0.4,0.85
6,3000,Letter to the editor.,2589187824,journals/di/Nikkel05a,"(11, '-', 12)",129497.17356109619,Match,0.00471806526184082,0.007672786712646484,0.012725114822387695,0.4,0.85
6,3000,An active search strategy for efficient object detection.,1930392762,journals/corr/Gonzalez-GarciaVF14,"(25, '-', 11)",129497.17356109619,Match,0.018607139587402344,0.029131412506103516,0.0488743782043457,0.4,0.85
6,3000,Evaluating research: from informed peer review to bibliometrics.,1930403392,journals/scientometrics/AbramoD11a,"(39, '-', 16)",129497.17356109619,Match,0.018034934997558594,0.029590845108032227,0.04874157905578613,0.4,0.85
6,3000,The impact of spatial correlation on routing with compression in wireless sensor networks.,1930417601,conf/ipsn/PattemKG04,"(46, '-', 21)",129497.17356109619,Match,0.026712656021118164,0.03275799751281738,0.06069612503051758,0.4,0.85
6,3000,Seven clusters in genomic triplet distributions.,1930470890,journals/isb/GorbanZP03,"(32, '-', 9)",129497.17356109619,Match,0.016490459442138672,0.024415969848632812,0.04183506965637207,0.4,0.85
6,3000,Computability vs. Nondeterministic and P vs. NP,1930482057,journals/corr/abs-1305-4029,"(14, '-', 16)",129497.17356109619,Match,0.011203289031982422,0.016192197799682617,0.02801966667175293,0.4,0.85
6,3000,Epsilon-approximations and epsilon-nets.,2589206893,journals/corr/MustafaV17,"(12, '-', 11)",129497.17356109619,Match,0.006214141845703125,0.009305715560913086,0.01598072052001953,0.4,0.85
6,3000,A CMOS ripple detector for integrated voltage regulator testing.,1930506593,conf/dft/OzmenDTNM15,"(40, '-', 18)",129497.17356109619,Match,0.030171632766723633,0.03955268859863281,0.07123064994812012,0.4,0.85
6,3000,Learning to generate one-sentence biographies from Wikidata.,2589218480,conf/eacl/HacheyRC17,"(28, '-', 9)",129497.17356109619,Match,0.010771751403808594,0.017828702926635742,0.029285669326782227,0.4,0.85
6,3000,A characterization of b-chromatic and partial Grundy numbers by induced subgraphs.,1930585892,journals/dm/EffantinGT16,"(43, '-', 15)",129497.17356109619,Match,0.019661903381347656,0.03128218650817871,0.0521082878112793,0.4,0.85
6,3000,Micromachined inertial sensors.,1930587992,conf/iros/SongHL99,"(21, '-', 11)",129497.17356109619,Match,0.010051250457763672,0.014638900756835938,0.025293588638305664,0.4,0.85
6,3000,Kernel Index for Relevance feedback Retrieval.,135124696,conf/fskd/PengBH02,"(15, '-', 14)",129497.17356109619,Match,0.013591527938842773,0.019124507904052734,0.033469438552856445,0.4,0.85
6,3000,Hamming distances from a function to all codewords of a Generalized Reed-Muller code of order one.,2225761368,journals/corr/AbdonR15,"(54, '-', 14)",129497.17356109619,Match,0.02551579475402832,0.03892970085144043,0.06589961051940918,0.4,0.85
6,3000,Streaming video and rate-scalable compression: What are the challenges for watermarking?,2589259695,conf/sswmc/LinPKD01,"(52, '-', 16)",129497.17356109619,Match,0.038831472396850586,0.05094265937805176,0.09167742729187012,0.4,0.85
6,3000,Model-based testing of real-time adaptive motion planning (RAMP).,2589288435,conf/simpar/AbdelgawadMAX16,"(28, '-', 14)",129497.17356109619,Match,0.019911527633666992,0.03224468231201172,0.05336451530456543,0.4,0.85
6,3000,"The Future of Nanoelectronics: New Materials, Architectures and Devices.",1931106885,conf/isvlsi/Riel15,"(13, '-', 13)",129497.17356109619,Match,0.029786109924316406,0.03866410255432129,0.06985974311828613,0.4,0.85
6,3000,Consistent digital line segments.,1931121216,conf/compgeom/ChristPS10,"(21, '-', 9)",129497.17356109619,Match,0.013379335403442383,0.017207622528076172,0.031238079071044922,0.4,0.85
6,3000,Detecting emergent processes in cellular automata with excess information.,1931146454,conf/ecal/Balduzzi11,"(46, '-', 14)",129497.17356109619,Match,0.02635049819946289,0.03978753089904785,0.06760644912719727,0.4,0.85
6,3000,Yet another variation on minimal linear codes.,1931297250,conf/ita/CohenMR15,"(30, '-', 14)",129497.17356109619,Match,0.010761499404907227,0.017580032348632812,0.029012441635131836,0.4,0.85
6,3000,A tissue P system and a DNA microfluidic device for solving the shortest common superstring problem.,2589342530,journals/soco/LedesmaMR05a,"(63, '-', 28)",129497.17356109619,Match,0.030376434326171875,0.04322028160095215,0.07520794868469238,0.4,0.85
6,3000,Interactive shape modeling.,1931493314,conf/mmsp/LeiC97,"(11, '-', 12)",129497.17356109619,Match,0.006619453430175781,0.013405799865722656,0.020564794540405273,0.4,0.85
6,3000,Fixed points of adjoint functors enriched in a quantaloid.,2225943304,journals/fss/LaiS17,"(47, '-', 10)",129497.17356109619,Match,0.011989831924438477,0.022814035415649414,0.035672664642333984,0.4,0.85
6,3000,Modellbildung und Simulation.,1931654959,conf/dagstuhl/Mattern93,"(12, '-', 12)",129497.17356109619,Match,0.006057024002075195,0.008364677429199219,0.014755010604858398,0.4,0.85
6,3000,The Medium is the Message.,1931662510,conf/icc/Fitzek06,"(9, '-', 9)",129497.17356109619,Match,0.0068056583404541016,0.012582540512084961,0.01989269256591797,0.4,0.85
6,3000,DirectCam: a gestural system for animatic creation.,2225965956,conf/siggraph/LockwoodSCS07a,"(25, '-', 8)",129497.17356109619,Match,0.007062435150146484,0.010387659072875977,0.017907381057739258,0.4,0.85
6,3000,Sensor fusion for remote health assessment of first responders.,2226009779,conf/wh/TamminediZG11,"(40, '-', 15)",129497.17356109619,Match,0.01792287826538086,0.02683877944946289,0.045798540115356445,0.4,0.85
