k,num_removed_kmers,candidate_paper_title,candidate_mag_id,candidate_dblp_id,ratio,hashmap_build_time,match,average_query_time_phase1,average_query_time_phase2,average_query_time_total,levenshteinThreshold,ratioThreshold
6,3000,Explicit relation between all lower bound techniques for quantum query complexity.,2731350622,journals/eccc/MagninR12,"(51, '-', 51)",130100.34292554855,Match,0.022188901901245117,0.031175851821899414,0.05459022521972656,0.4,0.85
6,3000,Lislex: Legal issues of concern to the library and information sector.,2731380855,journals/jis/Oppenheim93b,"(40, '-', 40)",130100.34292554855,Match,0.01881885528564453,0.03128218650817871,0.05135297775268555,0.4,0.85
6,3000,Joint transmitter adaptation and power control in multi-user wireless systems with fading channels.,2731399870,conf/rws/AbrahamP13,"(55, '-', 16)",130100.34292554855,Match,0.030686140060424805,0.04076695442199707,0.07305312156677246,0.4,0.85
6,3000,Modularity and greed in double auctions.,2731405383,conf/sigecom/DuttingRT14,"(26, '-', 9)",130100.34292554855,Match,0.010326147079467773,0.018383026123046875,0.02944183349609375,0.4,0.85
6,3000,A quasi-orthogonal space-time block code.,2731414176,conf/wcnc/Jafarkhani00,"(22, '-', 21)",130100.34292554855,Match,0.013722896575927734,0.017261266708374023,0.031687021255493164,0.4,0.85
6,3000,Publish or impoverish: An investigation of the monetary reward system of science in China (1999-2016).,2731423949,journals/corr/QuanCS17,"(48, '-', 15)",130100.34292554855,Match,0.013837099075317383,0.022802114486694336,0.03752636909484863,0.4,0.85
6,3000,A simple efficient density estimator that enables fast systematic search.,2731451863,journals/corr/WellsT17,"(51, '-', 14)",130100.34292554855,Match,0.03658413887023926,0.04660344123840332,0.08500027656555176,0.4,0.85
6,3000,Choreography in the embedded systems domain: A systematic literature review.,2731498891,journals/infsof/TausanMKO17,"(42, '-', 22)",130100.34292554855,Match,0.029815673828125,0.033823490142822266,0.06492781639099121,0.4,0.85
6,3000,Compositional genetic programming for symbolic regression.,2731502123,conf/gecco/KrawiecK22,"(25, '-', 23)",130100.34292554855,Match,0.013799428939819336,0.01799917221069336,0.03249692916870117,0.4,0.85
6,3000,Automatic event detection in microblogs using incremental machine learning.,2731510061,journals/corr/abs-1811-05757,"(41, '-', 14)",130100.34292554855,Match,0.02327561378479004,0.028654098510742188,0.05301380157470703,0.4,0.85
6,3000,Connectivity keeping trees in 2-connected graphs.,2731531648,journals/jgt/HasunumaO20,"(20, '-', 19)",130100.34292554855,Match,0.016902446746826172,0.021116018295288086,0.0388336181640625,0.4,0.85
6,3000,Message from program chairs.,2731567179,conf/socc/BuechnerZ14,"(15, '-', 15)",130100.34292554855,Match,0.009891510009765625,0.013991355895996094,0.024449586868286133,0.4,0.85
6,3000,Solving Polynomial Systems in the Cloud with Polynomial Homotopy Continuation.,572464674,journals/corr/BlissSVY15,"(29, '-', 29)",130100.34292554855,Match,0.03433847427368164,0.03459024429321289,0.07026314735412598,0.4,0.85
6,3000,A new embedding quality assessment method for manifold learning.,2731666977,journals/ijon/ZhangRZ12,"(30, '-', 13)",130100.34292554855,Match,0.018485546112060547,0.026361703872680664,0.045882463455200195,0.4,0.85
6,3000,Fairly Allocating Contiguous Blocks of Indivisible Items.,2731670322,journals/corr/Suksompong17a,"(17, '-', 17)",130100.34292554855,Match,0.013744831085205078,0.02172684669494629,0.03630328178405762,0.4,0.85
6,3000,Nearest-neighbor searching under uncertainty.,2731672939,conf/pods/AgarwalESZ12,"(23, '-', 20)",130100.34292554855,Match,0.014510869979858398,0.01610398292541504,0.031234264373779297,0.4,0.85
6,3000,Letter to the editor.,2731686649,journals/di/Nikkel05a,"(9, '-', 9)",130100.34292554855,Match,0.003407716751098633,0.007505655288696289,0.011203765869140625,0.4,0.85
6,3000,Open Secure Infrastructure to control User Access to multimedia content.,2731691145,conf/sis/SerraoS04,"(29, '-', 14)",130100.34292554855,Match,0.029009103775024414,0.028896331787109375,0.05901074409484863,0.4,0.85
6,3000,Pivot tracing: dynamic causal monitoring for distributed systems.,2354443077,conf/sosp/MaceRF15,"(32, '-', 12)",130100.34292554855,Match,0.020468473434448242,0.031040668487548828,0.052686214447021484,0.4,0.85
6,3000,"Open Maps, Behavioural Equivalences, and Congruences.",2731883411,conf/caap/ChengN96,"(15, '-', 19)",130100.34292554855,Match,0.015127420425415039,0.018023014068603516,0.033850908279418945,0.4,0.85
6,3000,Letters to the editor.,2731893234,journals/lre/Roberson67,"(12, '-', 12)",130100.34292554855,Match,0.005563974380493164,0.00812983512878418,0.014079809188842773,0.4,0.85
6,3000,A selectional auto-encoder approach for document image binarization.,2731900166,journals/corr/Calvo-ZaragozaG17,"(31, '-', 18)",130100.34292554855,Match,0.016944169998168945,0.026279211044311523,0.04425168037414551,0.4,0.85
6,3000,A tight lower bound for the hardness of clutters.,2731912016,journals/jco/MkrtchyanS18,"(34, '-', 15)",130100.34292554855,Match,0.006822824478149414,0.011054039001464844,0.01833486557006836,0.4,0.85
6,3000,Approximating Steiner Trees and Forests with Minimum Number of Steiner Points.,572952093,conf/waoa/CohenN14,"(21, '-', 17)",130100.34292554855,Match,0.027788400650024414,0.036345481872558594,0.0655522346496582,0.4,0.85
6,3000,Media competition and information disclosure.,2731934118,journals/scw/Andina-Diaz09a,"(24, '-', 14)",130100.34292554855,Match,0.01432943344116211,0.020238876342773438,0.0353541374206543,0.4,0.85
6,3000,Oscillation of second-order sublinear neutral delay difference equations.,2354569658,journals/amc/LiS03,"(32, '-', 22)",130100.34292554855,Match,0.023363590240478516,0.0299375057220459,0.0544586181640625,0.4,0.85
6,3000,Stand der Technik.,2731967919,journals/dud/Knopp17,"(5, '-', 5)",130100.34292554855,Match,0.0032231807708740234,0.007065296173095703,0.010570526123046875,0.4,0.85
6,3000,Tunable frequency ferromagnetic resonance of Co nanowire arrays.,2731977323,conf/rws/PasqualeOSC13,"(42, '-', 17)",130100.34292554855,Match,0.017266035079956055,0.021965980529785156,0.040091514587402344,0.4,0.85
6,3000,The recovery of a schema mapping: Bringing exchanged data back.,2731977666,journals/tods/ArenasPR09,"(42, '-', 13)",130100.34292554855,Match,0.018802404403686523,0.030018329620361328,0.05001378059387207,0.4,0.85
6,3000,Adaptive LSB quantum image watermarking algorithm based on Haar wavelet transforms.,2354619738,journals/qip/YuGMW23,"(29, '-', 21)",130100.34292554855,Match,0.024809598922729492,0.030870914459228516,0.056870222091674805,0.4,0.85
6,3000,Aggregation of local parametric candidates with exemplar-based occlusion handling for optical flow.,2732054718,journals/corr/FortunBK14,"(64, '-', 14)",130100.34292554855,Match,0.02851557731628418,0.034006357192993164,0.06382226943969727,0.4,0.85
6,3000,Adjacent vertex distinguishing total choosability of planar graphs with maximum degree at least 10.,2732132030,journals/jco/ChangOW19,"(79, '-', 74)",130100.34292554855,Match,0.026281356811523438,0.036307334899902344,0.06396722793579102,0.4,0.85
6,3000,On separation axioms in <i>I</i>-fuzzy topological spaces.,2354695000,journals/fss/YueF06,"(22, '-', 22)",130100.34292554855,Match,0.012908935546875,0.018800735473632812,0.03244638442993164,0.4,0.85
6,3000,Magnetostimulation by inductive power transfer systems.,2732158034,conf/rws/McLeanMS13,"(32, '-', 20)",130100.34292554855,Match,0.016279935836791992,0.025507211685180664,0.04277324676513672,0.4,0.85
6,3000,On convergence analysis of multi-objective particle swarm optimization algorithm.,2354715887,journals/eor/XuLJYRS20,"(22, '-', 26)",130100.34292554855,Match,0.021794795989990234,0.028478145599365234,0.05138850212097168,0.4,0.85
6,3000,Extraction of cylinders and cones from minimal point sets.,2732196920,journals/cvgip/BuseGZ16,"(38, '-', 16)",130100.34292554855,Match,0.022853851318359375,0.034136056900024414,0.058344125747680664,0.4,0.85
6,3000,Tight Euler tours in uniform hypergraphs - computational aspects.,2732297087,journals/corr/LoncNR17,"(34, '-', 18)",130100.34292554855,Match,0.011547565460205078,0.017447471618652344,0.029686450958251953,0.4,0.85
6,3000,Estimating the Fundamental Limits is Easier Than Achieving the Fundamental Limits.,2732298017,journals/tit/JiaoHFW19,"(28, '-', 33)",130100.34292554855,Match,0.0197908878326416,0.02233290672302246,0.043030738830566406,0.4,0.85
6,3000,"How to succeed in graduate school: a guide for students and advisors, part I of II.",2732299415,journals/crossroads/Jardins08,"(51, '-', 51)",130100.34292554855,Match,0.016878128051757812,0.02568960189819336,0.04356217384338379,0.4,0.85
6,3000,More properties of the Fibonacci word on an infinite alphabet.,2732310419,journals/corr/abs-1710-02782,"(27, '-', 16)",130100.34292554855,Match,0.01777172088623047,0.024605989456176758,0.04339289665222168,0.4,0.85
6,3000,The meaning-frequency law in Zipfian optimization models of communication.,2732355921,journals/glottometrics/Ferrer-i-Cancho16a,"(31, '-', 10)",130100.34292554855,Match,0.02212357521057129,0.03339123725891113,0.056778669357299805,0.4,0.85
6,3000,Static multi-sourced data retrieval in elastic optical networks.,2732375066,journals/jocnet/ZhaoV22,"(26, '-', 13)",130100.34292554855,Match,0.008970022201538086,0.012764215469360352,0.02227616310119629,0.4,0.85
6,3000,Replacing preconceived accounts of digital games with experience of play: When parents went native in GTA IV.,573694161,conf/digra/SchottV11,"(73, '-', 12)",130100.34292554855,Match,0.024343013763427734,0.03753042221069336,0.06334853172302246,0.4,0.85
6,3000,The pth moment exponential stability of uncertain differential equation with jumps.,2732447255,journals/jifs/LiuLWZ20,"(43, '-', 28)",130100.34292554855,Match,0.01880931854248047,0.02155613899230957,0.0411989688873291,0.4,0.85
6,3000,Secure Symmetric Private Information Retrieval from Colluding Databases with Adversaries.,2732478617,journals/corr/WangS17aa,"(16, '-', 29)",130100.34292554855,Match,0.02212834358215332,0.032799720764160156,0.05621933937072754,0.4,0.85
6,3000,Sampled-data supervisory control.,2354914065,conf/wodes/LeducW10,"(14, '-', 9)",130100.34292554855,Match,0.0052490234375,0.006745338439941406,0.012333869934082031,0.4,0.85
6,3000,Complex layout analysis based on contour classification and morphological operations.,2354981460,conf/setn/VasilopoulosK16,"(41, '-', 15)",130100.34292554855,Match,0.014266014099121094,0.021223068237304688,0.03630256652832031,0.4,0.85
6,3000,Design considerations for asymmetric magnetically coupled resonators used in wireless power transfer applications.,2732620919,conf/rws/LeeWSPS13,"(73, '-', 22)",130100.34292554855,Match,0.034468650817871094,0.04424929618835449,0.08051061630249023,0.4,0.85
6,3000,Learning in society.,574037169,journals/geb/Camargo14,"(7, '-', 6)",130100.34292554855,Match,0.0015208721160888672,0.0018329620361328125,0.003457307815551758,0.4,0.85
6,3000,The structure of programming languages.,2732640509,journals/cacm/Raphael66,"(15, '-', 15)",130100.34292554855,Match,0.017091751098632812,0.025038719177246094,0.04308271408081055,0.4,0.85
6,3000,An evaluation-committee recommendation system for national R&amp;D projects using social network analysis.,2355050208,journals/cluster/JeongKK16,"(41, '-', 13)",130100.34292554855,Match,0.03217673301696777,0.039948463439941406,0.07365083694458008,0.4,0.85
6,3000,Automatic Mapping of French Discourse Connectives to PDTB Discourse Relations.,2732829562,conf/sigdial/LaaliK17,"(23, '-', 21)",130100.34292554855,Match,0.02078723907470703,0.029401063919067383,0.05132174491882324,0.4,0.85
6,3000,Functional a posteriori error estimates for boundary element methods.,2355140058,journals/corr/abs-1912-05789,"(33, '-', 29)",130100.34292554855,Match,0.021416425704956055,0.025499582290649414,0.047927141189575195,0.4,0.85
6,3000,Does your surname affect the citability of your publications?,2732871129,journals/corr/abs-1810-12649,"(44, '-', 11)",130100.34292554855,Match,0.011271953582763672,0.017934083938598633,0.029970169067382812,0.4,0.85
6,3000,On convergence analysis of multi-objective particle swarm optimization algorithm.,2355186955,journals/eor/XuLJYRS20,"(22, '-', 26)",130100.34292554855,Match,0.021363496780395508,0.028481245040893555,0.05096077919006348,0.4,0.85
6,3000,Wireless sensor networks localization algorithm.,2355226031,conf/wises/ZanajRZKE15,"(19, '-', 18)",130100.34292554855,Match,0.015822172164916992,0.013524770736694336,0.02997756004333496,0.4,0.85
6,3000,Remedying Inconsistent Sets of Premises.,2733009110,conf/ecsqaru/Besnard05,"(12, '-', 14)",130100.34292554855,Match,0.010017871856689453,0.013074398040771484,0.023647546768188477,0.4,0.85
6,3000,Controlling a population.,2733084770,journals/lmcs/BertrandDGGG19,"(10, '-', 6)",130100.34292554855,Match,0.0037996768951416016,0.005362272262573242,0.009382009506225586,0.4,0.85
6,3000,eSource for clinical trials: Implementation and evaluation of a standards-based approach in a real world trial.,2733087039,journals/corr/EthierCMKZABMAM17,"(56, '-', 16)",130100.34292554855,Match,0.031226158142089844,0.03705906867980957,0.06969022750854492,0.4,0.85
6,3000,A survey on clustering algorithms for wireless sensor networks.,2355314485,journals/ijssc/BoyinbodeLT11,"(25, '-', 23)",130100.34292554855,Match,0.021680116653442383,0.021764755249023438,0.04427456855773926,0.4,0.85
6,3000,The eyes have it.,2733138588,conf/mm/RiopkaB03,"(10, '-', 6)",130100.34292554855,Match,0.0001888275146484375,0.00016498565673828125,0.0003666877746582031,0.4,0.85
6,3000,Nonparametric predictive distributions based on conformal prediction.,2733173921,conf/copa/VovkSMX17,"(30, '-', 14)",130100.34292554855,Match,0.01786017417907715,0.024301767349243164,0.043132781982421875,0.4,0.85
6,3000,Reconstruction filter suitable for lowpass delta-sigma RF transmitters.,2733308543,conf/rws/WangN13,"(37, '-', 13)",130100.34292554855,Match,0.013826370239257812,0.02078533172607422,0.03541254997253418,0.4,0.85
6,3000,Transaction clustering of web log data files using genetic algorithm.,2733309130,conf/icdim/JacobsSP07,"(41, '-', 12)",130100.34292554855,Match,0.016815900802612305,0.02095937728881836,0.03862643241882324,0.4,0.85
6,3000,Welcome message from the general chairs.,2733324242,conf/bci3/LeeM17,"(17, '-', 16)",130100.34292554855,Match,0.007253170013427734,0.010883331298828125,0.018572568893432617,0.4,0.85
6,3000,Access control in wireless sensor networks.,2355487493,journals/adhoc/ZhouZF07,"(19, '-', 24)",130100.34292554855,Match,0.015416622161865234,0.01605224609375,0.03209877014160156,0.4,0.85
6,3000,Early warning and disaster management: the importance of geographic information (Part A).,2733442168,journals/digearth/KonecnyR10,"(43, '-', 15)",130100.34292554855,Match,0.029099225997924805,0.040859222412109375,0.07154679298400879,0.4,0.85
6,3000,ROPCORN: Routing protocol for cognitive radio ad hoc networks.,2733510664,conf/icumt/TalayA09,"(29, '-', 24)",130100.34292554855,Match,0.015100240707397461,0.020112037658691406,0.03598737716674805,0.4,0.85
6,3000,What happens when software developers are (un)happy.,2733560047,journals/jss/GraziotinFWA18,"(32, '-', 16)",130100.34292554855,Match,0.0076944828033447266,0.009126901626586914,0.01721811294555664,0.4,0.85
6,3000,Optimized sampling for view interpolation in light fields using local dictionaries.,2733625932,conf/siggraph/SchedlBB17,"(53, '-', 14)",130100.34292554855,Match,0.020251989364624023,0.028816699981689453,0.05015397071838379,0.4,0.85
6,3000,Imputation of missing values for semi-supervised data using the proximity in random forests.,2733646118,conf/iiwas/Ishioka12,"(47, '-', 16)",130100.34292554855,Match,0.017510414123535156,0.02644038200378418,0.0449826717376709,0.4,0.85
6,3000,D&eacute;tection de fausses informations dans les r&eacute;seaux sociaux : vers des approches multi-modales.,2733678721,conf/f-egc/MaigrotCK17,"(55, '-', 20)",130100.34292554855,Match,0.011783361434936523,0.020662546157836914,0.03321647644042969,0.4,0.85
6,3000,RF multicarrier signaling and antenna systems for low SNR broadband underwater communications.,2733766292,conf/rws/KelleyN13,"(56, '-', 18)",130100.34292554855,Match,0.037050724029541016,0.04496335983276367,0.08380889892578125,0.4,0.85
6,3000,Looking for love: (in all the wrong places).,2733789520,conf/oopsla/West04,"(22, '-', 19)",130100.34292554855,Match,0.005046844482421875,0.009196996688842773,0.014632463455200195,0.4,0.85
6,3000,Coding for locality in reconstructing permutations.,2733797194,conf/isit/RavivYM16,"(26, '-', 10)",130100.34292554855,Match,0.016782760620117188,0.024188756942749023,0.041932106018066406,0.4,0.85
6,3000,MoodScope: building a mood sensor from smartphone usage patterns.,2733810458,conf/mobisys/LiKamWaLLZ13a,"(40, '-', 19)",130100.34292554855,Match,0.014202356338500977,0.01749277114868164,0.03237557411193848,0.4,0.85
6,3000,Isomorphism classes of Edwards curves over finite fields.,2355776714,journals/iacr/FarashahiMW11,"(34, '-', 24)",130100.34292554855,Match,0.016031742095947266,0.021500349044799805,0.038439273834228516,0.4,0.85
6,3000,A note on first-order spectra with binary relations.,2733858448,journals/lmcs/KopczynskiT18,"(31, '-', 12)",130100.34292554855,Match,0.010056734085083008,0.016290664672851562,0.02700495719909668,0.4,0.85
6,3000,Real-time simulation of cumulus clouds through SkewT/LogP diagrams.,2733862056,journals/cg/DuarteG17,"(29, '-', 10)",130100.34292554855,Match,0.013971328735351562,0.02185225486755371,0.03668951988220215,0.4,0.85
6,3000,Computers and education.,575912670,journals/bjet/Latchem05,"(10, '-', 10)",130100.34292554855,Match,0.006168842315673828,0.011257410049438477,0.017882347106933594,0.4,0.85
6,3000,End-to-end optimization of goal-driven and visually grounded dialogue systems.,2734029172,conf/ijcai/StrubVMPCP17,"(42, '-', 14)",130100.34292554855,Match,0.021073341369628906,0.02912425994873047,0.051332950592041016,0.4,0.85
6,3000,Reducing substrate noise coupling in a 3D-PICS Integrated Passive Device by localized P+ guard rings.,2734060204,conf/rws/SalahPVDLL13,"(48, '-', 26)",130100.34292554855,Match,0.031414031982421875,0.04406571388244629,0.07724332809448242,0.4,0.85
6,3000,Efficient algorithms for the inversion of the cumulative central beta distribution.,2355941829,journals/na/GilST17,"(40, '-', 28)",130100.34292554855,Match,0.025655031204223633,0.03635597229003906,0.06344199180603027,0.4,0.85
6,3000,Traitement coop&eacute;ratif des requ&ecirc;tes RDF dans le contexte des bases de connaissances incertaines.,2734118005,conf/inforsid/DellalJHCB17,"(62, '-', 22)",130100.34292554855,Match,0.013186931610107422,0.021422624588012695,0.03543210029602051,0.4,0.85
6,3000,Letters to the editor.,2734134323,journals/lre/Roberson67,"(12, '-', 12)",130100.34292554855,Match,0.004786252975463867,0.007759571075439453,0.012881755828857422,0.4,0.85
6,3000,Model-based versus model-free control designs for improving microalgae growth in a closed photobioreactor: Some preliminary comparisons.,2356029982,conf/med/TebbaniTJFD16,"(90, '-', 40)",130100.34292554855,Match,0.03369617462158203,0.0416254997253418,0.07694244384765625,0.4,0.85
6,3000,Characterization of accessibility for affine connection control systems at some points with nonzero velocity.,2734218405,conf/cdc/Barbero-Linan11,"(64, '-', 12)",130100.34292554855,Match,0.027137041091918945,0.039809465408325195,0.06856918334960938,0.4,0.85
6,3000,Welcome from the Conference Chair.,2734306680,conf/ghtc/Dezfouli21,"(11, '-', 18)",130100.34292554855,Match,0.015839099884033203,0.017964839935302734,0.03450131416320801,0.4,0.85
6,3000,A cluster validity index for fuzzy clustering.,2734307606,journals/prl/WuY05,"(37, '-', 37)",130100.34292554855,Match,0.015281915664672852,0.01813650131225586,0.03410220146179199,0.4,0.85
6,3000,Calibration of a SEIR-SEI epidemic model to describe the Zika virus outbreak in Brazil.,2734347696,journals/corr/abs-2105-06036,"(43, '-', 17)",130100.34292554855,Match,0.01360011100769043,0.014913558959960938,0.029180288314819336,0.4,0.85
6,3000,Greedy wire-sizing is linear time.,2734350364,conf/ispd/ChuW98,"(18, '-', 7)",130100.34292554855,Match,0.0031518936157226562,0.0058557987213134766,0.009248495101928711,0.4,0.85
6,3000,Enhancing massive MIMO: A new approach for Uplink training based on heterogeneous coherence time.,2734355747,journals/corr/HajriA17aa,"(41, '-', 10)",130100.34292554855,Match,0.02279043197631836,0.030457019805908203,0.0545046329498291,0.4,0.85
6,3000,Contextual Probability and Neighbourhood Counting.,576738329,journals/ijsi/Wang12,"(14, '-', 23)",130100.34292554855,Match,0.016810178756713867,0.019731521606445312,0.03731942176818848,0.4,0.85
6,3000,Solvability conditions and design for state synchronization of multi-agent systems.,2734375742,conf/amcc/StoorvogelSZL17a,"(36, '-', 29)",130100.34292554855,Match,0.027625083923339844,0.03490591049194336,0.06384634971618652,0.4,0.85
6,3000,Dual hesitant bipolar fuzzy hamacher aggregation operators and their applications to multiple attribute decision making.,2734401115,journals/jifs/GaoLW19,"(61, '-', 42)",130100.34292554855,Match,0.032007455825805664,0.038072824478149414,0.07155561447143555,0.4,0.85
6,3000,Robust adaptive control for a class of MIMO nonlinear systems.,2356239154,conf/cdc/XuI02,"(23, '-', 25)",130100.34292554855,Match,0.023949146270751953,0.029685020446777344,0.054759979248046875,0.4,0.85
6,3000,The complexity of independent set reconfiguration on bipartite graphs.,2734402171,conf/soda/LokshtanovM18,"(39, '-', 22)",130100.34292554855,Match,0.026968717575073242,0.03957223892211914,0.0680990219116211,0.4,0.85
6,3000,Understanding digital libraries.,576958545,journals/jasis/Veith06,"(15, '-', 14)",130100.34292554855,Match,0.00575566291809082,0.007211446762084961,0.013249635696411133,0.4,0.85
6,3000,Rank equivalent and rank degenerate skew cyclic codes.,2734458743,journals/corr/Martinez-Penas16,"(42, '-', 19)",130100.34292554855,Match,0.010648012161254883,0.01605510711669922,0.027329683303833008,0.4,0.85
6,3000,Bipolar 2-tuple linguistic aggregation operators in multiple attribute decision making.,2734467534,journals/jifs/LuWAHA17a,"(51, '-', 51)",130100.34292554855,Match,0.03413677215576172,0.039969444274902344,0.07560896873474121,0.4,0.85
6,3000,"No-idle, no-wait: when shop scheduling meets dominoes, eulerian and hamiltonian paths.",2734482858,journals/corr/BillautCST17,"(52, '-', 16)",130100.34292554855,Match,0.009180784225463867,0.012402772903442383,0.022086381912231445,0.4,0.85
6,3000,Additive non-approximability of chromatic number in proper minor-closed classes.,2734485346,journals/corr/DvorakK17aa,"(48, '-', 15)",130100.34292554855,Match,0.0183103084564209,0.02776479721069336,0.04715919494628906,0.4,0.85
6,3000,Real-time emulation of block-based analog circuits on an FPGA.,2734492219,conf/smacd/TertelH17,"(32, '-', 11)",130100.34292554855,Match,0.017779111862182617,0.02978801727294922,0.04870319366455078,0.4,0.85
6,3000,Speeding up the K{&ouml;}hler's method of contrast thresholding.,2734504291,journals/corr/Noyel17,"(34, '-', 16)",130100.34292554855,Match,0.020609140396118164,0.02164316177368164,0.04309415817260742,0.4,0.85
6,3000,Networklet: Concept and Deployment.,2734515608,conf/icdcs/ZhangLQXWKL17,"(11, '-', 10)",130100.34292554855,Match,0.011379480361938477,0.012887239456176758,0.02479839324951172,0.4,0.85
6,3000,Core forging and local limit theorems for the <i>k</i>-core of random graphs.,2734527591,journals/jct/Coja-OghlanCKS19,"(43, '-', 16)",130100.34292554855,Match,0.017927169799804688,0.030773401260375977,0.04989218711853027,0.4,0.85
6,3000,"Privacy-preserving certificateless provable data possession scheme for big data storage on cloud, revisited.",2734535740,journals/amc/JiSCB20,"(64, '-', 31)",130100.34292554855,Match,0.024996042251586914,0.034594058990478516,0.06091904640197754,0.4,0.85
6,3000,Dynamic parameter choices in evolutionary computation.,2734550354,conf/gecco/Doerr19b,"(23, '-', 14)",130100.34292554855,Match,0.012607336044311523,0.02025771141052246,0.03365731239318848,0.4,0.85
6,3000,Stochastics of on-line back-propagation.,577513685,conf/esann/Heskes94,"(13, '-', 15)",130100.34292554855,Match,0.011587142944335938,0.012953758239746094,0.025088071823120117,0.4,0.85
6,3000,Effective biomedical document classification for identifying publications relevant to the mouse Gene Expression Database (GXD).,2734569213,journals/biodb/JiangRBS17,"(55, '-', 21)",130100.34292554855,Match,0.03422379493713379,0.04582786560058594,0.08187365531921387,0.4,0.85
6,3000,Quantum Popov robust stability analysis of an optical cavity containing a saturated Kerr medium.,2734573599,conf/eucc/Petersen13,"(50, '-', 12)",130100.34292554855,Match,0.014392375946044922,0.0212094783782959,0.036440134048461914,0.4,0.85
6,3000,Online phishing classification using adversarial data mining and signaling games.,2734581193,conf/kdd/LHuillierWF09,"(42, '-', 22)",130100.34292554855,Match,0.016585826873779297,0.02229762077331543,0.03982663154602051,0.4,0.85
6,3000,Evolutionary algorithm with a directional local search for multiobjective optimization in combinatorial problems.,2734591740,conf/gecco/Michalak17a,"(52, '-', 23)",130100.34292554855,Match,0.032445669174194336,0.03760886192321777,0.07149791717529297,0.4,0.85
6,3000,Letters to the editor.,2734610115,journals/lre/Roberson67,"(12, '-', 12)",130100.34292554855,Match,0.0049169063568115234,0.007815122604370117,0.013090133666992188,0.4,0.85
6,3000,Improving ICs reliability with high speed thermal mapping.,2734621253,conf/smacd/PanarelloTGPBPB17,"(34, '-', 11)",130100.34292554855,Match,0.018669843673706055,0.022664546966552734,0.04236793518066406,0.4,0.85
6,3000,EERP: energy-efficient routing protocol for wireless sensor networks.,2356624090,conf/notere/BoulfekharB08,"(32, '-', 30)",130100.34292554855,Match,0.027132511138916016,0.027506589889526367,0.0557098388671875,0.4,0.85
6,3000,Information Criteria for quantifying loss of reversibility in parallelized KMC.,2356640428,journals/corr/GourgouliasKR16,"(44, '-', 13)",130100.34292554855,Match,0.028417587280273438,0.0348052978515625,0.06460762023925781,0.4,0.85
6,3000,Joint interactions in large online knowledge communities: The A3C framework.,2734647121,journals/cscl/JeongCMK17,"(31, '-', 17)",130100.34292554855,Match,0.02498602867126465,0.03696465492248535,0.06339812278747559,0.4,0.85
6,3000,Testing and analysis of web applications using page models.,2734660483,conf/issta/AthaiyaK17,"(24, '-', 9)",130100.34292554855,Match,0.01015329360961914,0.01657557487487793,0.027394533157348633,0.4,0.85
6,3000,Sustainable computational science: the ReScience initiative.,2734665458,journals/corr/RougierHAABBBBC17,"(25, '-', 14)",130100.34292554855,Match,0.019243955612182617,0.025465011596679688,0.0456995964050293,0.4,0.85
6,3000,Evolutionary robotics tutorial.,2734677486,conf/gecco/BredecheDM19,"(15, '-', 15)",130100.34292554855,Match,0.0057866573333740234,0.010775327682495117,0.017011165618896484,0.4,0.85
