k,num_removed_kmers,candidate_paper_title,candidate_dblp_id,citeseer_id,cluster_id,ratio,hashmap_build_time,match,average_query_time_phase1,average_query_time_phase2,average_query_time_total,levenshteinThreshold,ratioThreshold
7,5000,Abstract Automatic information extraction from semi-structured Web pages by pattern discovery,journals/dss/ChangHL03,10.1.1.64.9627,3898043,"(48, '-', 11)",93818.33491587639,Match,0.006262540817260742,0.02796006202697754,0.034448862075805664,0.4,0.85
7,5000,CI Spider: a tool for competitive intelligence on the Web,journals/dss/ChenCZ02,10.1.1.20.5893,150319,"(35, '-', 12)",93818.33491587639,Match,0.011128902435302734,0.008289575576782227,0.0198366641998291,0.4,0.85
7,5000,Investigating interactions of trust and interest similarity,journals/dss/ZieglerG07,10.1.1.83.1747,4659676,"(29, '-', 9)",93818.33491587639,Match,0.008422374725341797,0.006091594696044922,0.01480865478515625,0.4,0.85
7,5000,An analysis of the optimal number of servers in distributed client/server environments,journals/dss/SonK04,10.1.1.107.9399,7855241,"(50, '-', 13)",93818.33491587639,Match,0.00918269157409668,0.0073108673095703125,0.01685357093811035,0.4,0.85
7,5000,  DSS theory: A model of constructs and relationships,journals/dss/EiermanNA95,10.1.1.130.2087,795534,"(27, '-', 10)",93818.33491587639,Match,0.005712270736694336,0.005475282669067383,0.011440277099609375,0.4,0.85
7,5000,GENIE: A decision support system for crisis negotiations,journals/dss/WilkenfeldKHH95,10.1.1.257.9314,15176290,"(37, '-', 15)",93818.33491587639,Match,0.0047338008880615234,0.003873109817504883,0.008800745010375977,0.4,0.85
7,5000,Betting Boolean-Style: A Framework for Trading in Securities Based on Logical Formulas,journals/dss/FortnowKPW05,10.1.1.12.2197,666772,"(18, '-', 18)",93818.33491587639,Match,0.01266932487487793,0.010165214538574219,0.02332782745361328,0.4,0.85
7,5000,2003: On neuro-wavelet modeling,journals/dss/MurtaghSR04,10.1.1.70.3525,3658370,"(15, '-', 15)",93818.33491587639,Match,0.0013723373413085938,0.001220703125,0.002663135528564453,0.4,0.85
7,5000,A Value Sensitive Design Investigation of Privacy Enhancing Tools in Web Browsers,journals/dss/XuCB12,10.1.1.403.4985,26969787,"(51, '-', 14)",93818.33491587639,Match,0.014036178588867188,0.010964155197143555,0.02552509307861328,0.4,0.85
7,5000,An Image Construction method for visualizing managerial data,journals/dss/Zhang98,10.1.1.13.6797,1432858,"(27, '-', 9)",93818.33491587639,Match,0.007735490798950195,0.005758047103881836,0.013769149780273438,0.4,0.85
7,5000,Abstract Simulating sellers in online exchanges B,journals/dss/BandyopadhyayRB06,10.1.1.91.2508,5125499,"(26, '-', 26)",93818.33491587639,Match,0.0050013065338134766,0.004051923751831055,0.009249687194824219,0.4,0.85
7,5000,Abstract An exploratory cognitive DSS for strategic decision making,journals/dss/ChenL03a,10.1.1.84.131,4713034,"(43, '-', 17)",93818.33491587639,Match,0.009581565856933594,0.006684064865112305,0.01658797264099121,0.4,0.85
7,5000,A polynomial-time Nash equilibrium algorithm for repeated games,journals/dss/LittmanS05,10.1.1.13.7644,102126,"(36, '-', 12)",93818.33491587639,Match,0.0034248828887939453,0.0018520355224609375,0.00539708137512207,0.4,0.85
7,5000, Measuring interestingness of discovered skewed patterns in data cubes,journals/dss/KumarGBKC08,10.1.1.164.6161,12136708,"(50, '-', 21)",93818.33491587639,Match,0.007225513458251953,0.004613637924194336,0.012079000473022461,0.4,0.85
7,5000,A semantic-expansion approach to personalized knowledge recommendation,journals/dss/LiangYCK08,10.1.1.118.6615,6289323,"(43, '-', 18)",93818.33491587639,Match,0.010944843292236328,0.0061566829681396484,0.017427921295166016,0.4,0.85
7,5000,Explaining clinical decisions by extracting regularity patterns,journals/dss/BielzaPL08,10.1.1.102.5099,532786,"(43, '-', 11)",93818.33491587639,Match,0.011690616607666016,0.009226560592651367,0.021363496780395508,0.4,0.85
7,5000,Deadline-based escalation in process-aware information systems,journals/dss/AalstRD07,10.1.1.80.6774,3845118,"(37, '-', 11)",93818.33491587639,Match,0.0066564083099365234,0.005461454391479492,0.01238107681274414,0.4,0.85
7,5000,Modelling uncertain positive and negative reasons in decision,journals/dss/OzturkT07,10.1.1.101.6217,428886,"(41, '-', 13)",93818.33491587639,Match,0.00968027114868164,0.008440017700195312,0.01853013038635254,0.4,0.85
7,5000,Formal aspects of a generic model of trust for electronic commerce,journals/dss/TanT02,10.1.1.95.7593,323358,"(44, '-', 14)",93818.33491587639,Match,0.009724617004394531,0.00794219970703125,0.01806950569152832,0.4,0.85
7,5000,Self-organization in an agent network: A mechanism and a potential application,journals/dss/YeZS12,10.1.1.295.4015,19287570,"(43, '-', 8)",93818.33491587639,Match,0.006753683090209961,0.005053997039794922,0.012076616287231445,0.4,0.85
7,5000,A work system view of DSS in its fourth decade,journals/dss/Alter04,10.1.1.83.8302,1192328,"(36, '-', 36)",93818.33491587639,Match,0.0006256103515625,0.0002715587615966797,0.0009255409240722656,0.4,0.85
7,5000,Walverine: A walrasian trading agent,journals/dss/ChengLLORSW05,10.1.1.200.8482,95635,"(21, '-', 11)",93818.33491587639,Match,0.001491546630859375,0.0011246204376220703,0.002679586410522461,0.4,0.85
7,5000,Abstract Mobile decision support for in-store purchase decisions,journals/dss/Heijden06,10.1.1.99.3253,5542097,"(43, '-', 15)",93818.33491587639,Match,0.003276824951171875,0.0019145011901855469,0.0052947998046875,0.4,0.85
7,5000,Abstract Designing online auctions with past performance information,journals/dss/LiuC06,10.1.1.104.7296,776168,"(28, '-', 12)",93818.33491587639,Match,0.004769325256347656,0.0046117305755615234,0.009600162506103516,0.4,0.85
7,5000,Visualization of large category map for Internet browsing,journals/dss/YangCH03,10.1.1.10.7387,302858,"(31, '-', 8)",93818.33491587639,Match,0.004901885986328125,0.003530740737915039,0.008602619171142578,0.4,0.85
7,5000,Using Web Services for supporting the users of wireless devices,journals/dss/PiliouraHTS07,10.1.1.78.611,4488315,"(33, '-', 10)",93818.33491587639,Match,0.0059549808502197266,0.0044901371002197266,0.010676860809326172,0.4,0.85
7,5000,A systems thinking framework for knowledge management,journals/dss/Rubenstein-MontanoLBMNR01,10.1.1.84.1815,4716024,"(26, '-', 14)",93818.33491587639,Match,0.004239320755004883,0.002809762954711914,0.007222414016723633,0.4,0.85
7,5000, On the discovery of process models from their instances,journals/dss/HwangY02,10.1.1.66.5287,3965817,"(34, '-', 10)",93818.33491587639,Match,0.009945869445800781,0.007363796234130859,0.01767134666442871,0.4,0.85
7,5000,Foreword...,journals/dss/HilmolaRV13,10.1.1.224.5602,13947660,"(3, '-', 4)",93818.33491587639,Match,8.225440979003906e-05,6.842613220214844e-05,0.00015497207641601562,0.4,0.85
