k,num_removed_kmers,candidate_paper_title,candidate_dblp_id,citeseer_id,cluster_id,ratio,hashmap_build_time,match,average_query_time_phase1,average_query_time_phase2,average_query_time_total,levenshteinThreshold,ratioThreshold
7,5000,Analytical Study of Perceptual and Motor Transparency in Bilateral Teleoperation,journals/thms/NiskyMK13,10.1.1.395.3129,26378069,"(52, '-', 18)",95815.44056653976,Match,0.014062881469726562,0.00923776626586914,0.02377796173095703,0.4,0.85
7,5000,Modeling Aggressive Behaviors With Evolutionary Taxonomers,journals/thms/TheodoridisH13,10.1.1.300.5054,19572416,"(35, '-', 9)",95815.44056653976,Match,0.004474163055419922,0.0035338401794433594,0.00818181037902832,0.4,0.85
7,5000,Foreword...,journals/cce/PintoS12,10.1.1.224.5602,13947660,"(3, '-', 4)",95815.44056653976,Match,8.440017700195312e-05,8.559226989746094e-05,0.00017404556274414062,0.4,0.85
7,5000,Foreword...,journals/cce/PintoC03,10.1.1.224.5602,13947660,"(3, '-', 4)",95815.44056653976,Match,8.678436279296875e-05,7.891654968261719e-05,0.00016999244689941406,0.4,0.85
7,5000,Foreword...,journals/cce/GrossmannF08,10.1.1.224.5602,13947660,"(3, '-', 4)",95815.44056653976,Match,8.320808410644531e-05,7.724761962890625e-05,0.00016427040100097656,0.4,0.85
7,5000,Areview of process fault detection and diagnosis Part II: Qualitative models and search strategies,journals/cce/VenkatasubramanianRK03,10.1.1.91.2319,5124187,"(55, '-', 26)",95815.44056653976,Match,0.016124963760375977,0.011840581893920898,0.02853107452392578,0.4,0.85
7,5000,Optimal periodic control of a drug delivery system,journals/cce/VarigondaGSD08,10.1.1.76.5532,4408157,"(33, '-', 14)",95815.44056653976,Match,0.005222320556640625,0.0036690235137939453,0.009078025817871094,0.4,0.85
7,5000,Selecting appropriate control variables for a heat-integrated distillation system with prefractionator,journals/cce/EngelienS04,10.1.1.413.1745,27628310,"(73, '-', 14)",95815.44056653976,Match,0.01623082160949707,0.012885570526123047,0.02973651885986328,0.4,0.85
7,5000,Foreword...,journals/cce/BassettIP09,10.1.1.224.5602,13947660,"(3, '-', 4)",95815.44056653976,Match,8.392333984375e-05,9.679794311523438e-05,0.0001850128173828125,0.4,0.85
7,5000,Foreword...,journals/cce/GrossmannM04,10.1.1.224.5602,13947660,"(3, '-', 4)",95815.44056653976,Match,8.654594421386719e-05,7.677078247070312e-05,0.00016760826110839844,0.4,0.85
