k,num_removed_kmers,candidate_paper_title,candidate_dblp_id,citeseer_id,cluster_id,ratio,hashmap_build_time,match,average_query_time_phase1,average_query_time_phase2,average_query_time_total,levenshteinThreshold,ratioThreshold
7,5000,In this issue...,journals/jasis/Boyce02j,10.1.1.180.5726,11459127,"(8, '-', 8)",97140.46993207932,Match,0.000423431396484375,0.0001723766326904297,0.0006124973297119141,0.4,0.85
7,5000,Searchers’ selection of search keys: I. The selection routine,journals/jasis/Fidel91,10.1.1.97.3694,225493,"(32, '-', 14)",97140.46993207932,Match,0.0032591819763183594,0.0027136802673339844,0.006126880645751953,0.4,0.85
7,5000,The Access Principle: The case for Open Access to research and scholarship,journals/jasis/Ennis07a,10.1.1.208.6484,4934538,"(36, '-', 17)",97140.46993207932,Match,0.013631582260131836,0.00685572624206543,0.020862340927124023,0.4,0.85
7,5000,Cover Image,journals/jasis/X20a,10.1.1.364.8856,24373547,"(5, '-', 5)",97140.46993207932,Match,0.0011479854583740234,0.0009407997131347656,0.0021479129791259766,0.4,0.85
7,5000,On pattern-directed search of archives and collections,journals/jasis/DwormanKP00,10.1.1.145.3589,4319326,"(33, '-', 7)",97140.46993207932,Match,0.0045092105865478516,0.003641366958618164,0.00833439826965332,0.4,0.85
7,5000,In this issue...,journals/jasis/Barry08k,10.1.1.180.5726,11459127,"(8, '-', 8)",97140.46993207932,Match,0.0004210472106933594,0.00016570091247558594,0.0006031990051269531,0.4,0.85
7,5000,Automating survey coding by multiclass text categorization techniques,journals/jasis/GiorgettiS03,10.1.1.103.7392,539095,"(47, '-', 47)",97140.46993207932,Match,0.00858759880065918,0.006117105484008789,0.014992475509643555,0.4,0.85
7,5000,Measuring Search Engine Quality and Query Difficulty: Ranking with Target and Freestyle,journals/jasis/LoseeP99,10.1.1.61.914,8985781,"(56, '-', 11)",97140.46993207932,Match,0.010294198989868164,0.008026599884033203,0.018765926361083984,0.4,0.85
7,5000,Reference in library and information science education,journals/jasis/Borko84,10.1.1.172.9779,920223,"(24, '-', 14)",97140.46993207932,Match,0.006482124328613281,0.005316972732543945,0.012054920196533203,0.4,0.85
7,5000,In this issue...,journals/jasis/Barry08,10.1.1.180.5726,11459127,"(8, '-', 8)",97140.46993207932,Match,0.00043082237243652344,0.00019431114196777344,0.0006415843963623047,0.4,0.85
7,5000,Analysis of participation in an online photo-sharing community: A multidimensional perspective,journals/jasis/NovNY10,10.1.1.210.8346,11802700,"(62, '-', 16)",97140.46993207932,Match,0.016056060791015625,0.010709047317504883,0.02727055549621582,0.4,0.85
7,5000,Writing with Collaborative Hypertext: Analysis and Modelling,journals/jasis/Chen97,10.1.1.35.7617,1739142,"(25, '-', 24)",97140.46993207932,Match,0.006343841552734375,0.004370212554931641,0.010961532592773438,0.4,0.85
7,5000,In this issue...,journals/jasis/Barry07l,10.1.1.180.5726,11459127,"(8, '-', 8)",97140.46993207932,Match,0.0004291534423828125,0.00019788742065429688,0.0006434917449951172,0.4,0.85
7,5000,In this issue...,journals/jasis/Barry06j,10.1.1.180.5726,11459127,"(8, '-', 8)",97140.46993207932,Match,0.000423431396484375,0.00020360946655273438,0.0006437301635742188,0.4,0.85
7,5000,In this issue...,journals/jasis/Boyce05a,10.1.1.180.5726,11459127,"(8, '-', 8)",97140.46993207932,Match,0.00040650367736816406,0.0001914501190185547,0.0006146430969238281,0.4,0.85
7,5000,Effective ranking with arbitrary passages,journals/jasis/KaszkielZ01,10.1.1.109.5845,78135,"(27, '-', 10)",97140.46993207932,Match,0.004836320877075195,0.0031478404998779297,0.008140802383422852,0.4,0.85
7,5000,Trend detection through temporal link analysis,journals/jasis/AmitayCHLS04,10.1.1.97.3573,348687,"(24, '-', 7)",97140.46993207932,Match,0.0037810802459716797,0.0023894309997558594,0.006305694580078125,0.4,0.85
7,5000,The changing nature of information work in museums,journals/jasis/Marty07,10.1.1.85.5783,4795076,"(34, '-', 15)",97140.46993207932,Match,0.005986213684082031,0.004275083541870117,0.01049494743347168,0.4,0.85
7,5000,In this issue...,journals/jasis/Boyce04d,10.1.1.180.5726,11459127,"(8, '-', 8)",97140.46993207932,Match,0.0004227161407470703,0.00020003318786621094,0.0006396770477294922,0.4,0.85
7,5000,Changing of the guard,journals/jasis/Cronin09,10.1.1.155.4043,10028275,"(10, '-', 6)",97140.46993207932,Match,0.002470731735229492,0.0018002986907958984,0.004362821578979492,0.4,0.85
7,5000,Descriptor and citation retrieval in the medical behavioral sciences: Retrieval overlaps and novelty distribution,journals/jasis/McCain89,10.1.1.128.6177,637009,"(53, '-', 11)",97140.46993207932,Match,0.018667221069335938,0.014969110488891602,0.034331321716308594,0.4,0.85
7,5000,Three target document range metrics for university Web sites,journals/jasis/ThelwallW03,10.1.1.64.2423,902304,"(39, '-', 10)",97140.46993207932,Match,0.0078105926513671875,0.005615949630737305,0.013695716857910156,0.4,0.85
7,5000,Cover Image,journals/jasis/X21g,10.1.1.364.8856,24373547,"(5, '-', 5)",97140.46993207932,Match,0.0011603832244873047,0.0009360313415527344,0.002155303955078125,0.4,0.85
7,5000,In this issue...,journals/jasis/Barry06,10.1.1.180.5726,11459127,"(8, '-', 8)",97140.46993207932,Match,0.0004277229309082031,0.0001995563507080078,0.0006444454193115234,0.4,0.85
7,5000,Cover Image,journals/jasis/X18f,10.1.1.364.8856,24373547,"(5, '-', 5)",97140.46993207932,Match,0.0011258125305175781,0.0009386539459228516,0.0021228790283203125,0.4,0.85
7,5000,Guest editorial,journals/jasis/SonnenwaldB14,10.1.1.120.949,6405074,"(7, '-', 7)",97140.46993207932,Match,0.0008854866027832031,0.0006511211395263672,0.00157928466796875,0.4,0.85
7,5000,On the Necessity of Term Dependence in a Query Space for Weighted Retrieval,journals/jasis/Bollmann-SdorraR98,10.1.1.47.6373,1235264,"(47, '-', 47)",97140.46993207932,Match,0.008418083190917969,0.008035659790039062,0.016850948333740234,0.4,0.85
