k,num_removed_kmers,candidate_paper_title,candidate_dblp_id,citeseer_id,cluster_id,ratio,hashmap_build_time,match,average_query_time_phase1,average_query_time_phase2,average_query_time_total,levenshteinThreshold,ratioThreshold
7,5000,XML Metadata Interchange (XMI),reference/db/Weiss09a,10.1.1.34.3279,8148347,"(18, '-', 18)",96610.25792622566,Match,0.0033032894134521484,0.0017442703247070312,0.005158901214599609,0.4,0.85
7,5000,The Common Object Request Broker Architecture,reference/db/X09gv,10.1.1.108.2129,1104376,"(23, '-', 23)",96610.25792622566,Match,0.004486560821533203,0.002591371536254883,0.007256507873535156,0.4,0.85
7,5000,Common Warehouse Metamodel (CWM),reference/db/Peyton18,10.1.1.37.8639,8203181,"(19, '-', 19)",96610.25792622566,Match,0.0013232231140136719,0.00039005279541015625,0.0017511844635009766,0.4,0.85
7,5000,Multidimensional Scaling,reference/db/Shen18c,10.1.1.106.7527,974553,"(11, '-', 11)",96610.25792622566,Match,0.004488229751586914,0.0015704631805419922,0.0061795711517333984,0.4,0.85
7,5000,On Visual Formalisms,reference/db/HarelM18,10.1.1.20.6336,2025,"(9, '-', 9)",96610.25792622566,Match,0.0027594566345214844,0.0014662742614746094,0.004325151443481445,0.4,0.85
7,5000,Knowledge-based Systems Group,reference/db/X09xeb,10.1.1.139.6355,7847585,"(8, '-', 8)",96610.25792622566,Match,0.003289461135864258,0.0019354820251464844,0.0053560733795166016,0.4,0.85
7,5000,Data Quality Assessment,reference/db/Batini18,10.1.1.10.5567,169364,"(9, '-', 9)",96610.25792622566,Match,0.0019505023956298828,0.0009071826934814453,0.0029213428497314453,0.4,0.85
7,5000,Graphical User Interfaces.,reference/db/X09xt,10.1.1.85.5588,4793971,"(9, '-', 9)",96610.25792622566,Match,0.002593517303466797,0.0007708072662353516,0.0034258365631103516,0.4,0.85
7,5000,Right-Triangulated Irregular Networks,reference/db/FlorianiM09a,10.1.1.16.9511,219123,"(18, '-', 18)",96610.25792622566,Match,0.004440784454345703,0.002012014389038086,0.0065920352935791016,0.4,0.85
7,5000,Query Processing Issues in Data Warehouses,reference/db/Lehner09,10.1.1.42.9042,3072749,"(18, '-', 20)",96610.25792622566,Match,0.006841897964477539,0.0036606788635253906,0.010709762573242188,0.4,0.85
7,5000,Dynamic Load Balancing in Parallel Database Systems,reference/db/Bouganim18a,10.1.1.204.135,80138,"(25, '-', 25)",96610.25792622566,Match,0.00999593734741211,0.00514674186706543,0.015443801879882812,0.4,0.85
7,5000,Java Database Connectivity,reference/db/Li18e,10.1.1.136.7609,7626873,"(12, '-', 12)",96610.25792622566,Match,0.0030975341796875,0.001483917236328125,0.0046863555908203125,0.4,0.85
7,5000,Selectivity Estimation for Predictive Spatio-Temporal Queries,reference/db/X09xzk,10.1.1.6.7705,8693293,"(25, '-', 20)",96610.25792622566,Match,0.007809638977050781,0.004008293151855469,0.012073278427124023,0.4,0.85
7,5000,Query by Humming,reference/db/BuWF09,10.1.1.158.8392,10244271,"(10, '-', 10)",96610.25792622566,Match,0.00022912025451660156,8.416175842285156e-05,0.0003235340118408203,0.4,0.85
7,5000,Complex Event Processing,reference/db/Etzion18a,10.1.1.102.4076,519696,"(10, '-', 11)",96610.25792622566,Match,0.0025453567504882812,0.00152587890625,0.004178047180175781,0.4,0.85
7,5000,Narrowed Extended XPath I (NEXI,reference/db/Trotman18,10.1.1.105.5160,405364,"(15, '-', 15)",96610.25792622566,Match,0.00045418739318847656,0.00017571449279785156,0.0006515979766845703,0.4,0.85
7,5000,Secure Data Outsourcing,reference/db/Carminati09c,10.1.1.128.900,4866427,"(15, '-', 15)",96610.25792622566,Match,0.001264333724975586,0.00040721893310546875,0.001712799072265625,0.4,0.85
7,5000,Lightweight Ontologies,reference/db/GiunchigliaZ09,10.1.1.101.1717,367051,"(13, '-', 13)",96610.25792622566,Match,0.0037665367126464844,0.0014350414276123047,0.005305051803588867,0.4,0.85
7,5000,Spatial and Spatio-Temporal Data Models and Languages,reference/db/000118e,10.1.1.178.3568,25621036,"(23, '-', 15)",96610.25792622566,Match,0.012119054794311523,0.007990598678588867,0.020547151565551758,0.4,0.85
7,5000,Logical Time,reference/db/X09xgf,10.1.1.1.5964,63390,"(5, '-', 5)",96610.25792622566,Match,0.0018420219421386719,0.0013799667358398438,0.003323078155517578,0.4,0.85
7,5000,The Entity Relationship Model,reference/db/SongC09,10.1.1.21.7781,8399668,"(11, '-', 11)",96610.25792622566,Match,0.001417398452758789,0.0007877349853515625,0.0022611618041992188,0.4,0.85
7,5000,Declarative Networking,reference/db/Roscoe09,10.1.1.163.9821,9971841,"(11, '-', 11)",96610.25792622566,Match,0.004371166229248047,0.0017850399017333984,0.006277799606323242,0.4,0.85
7,5000,Right-Triangulated Irregular Networks,reference/db/FlorianiM18a,10.1.1.16.9511,219123,"(18, '-', 18)",96610.25792622566,Match,0.0044629573822021484,0.0020186901092529297,0.006620883941650391,0.4,0.85
7,5000,Query Processing Issues in Data Warehouses,reference/db/Lehner18,10.1.1.42.9042,3072749,"(18, '-', 20)",96610.25792622566,Match,0.006616830825805664,0.0035238265991210938,0.010347843170166016,0.4,0.85
7,5000,Reverse Top-k Queries,reference/db/Vlachou18,10.1.1.155.1944,11051238,"(13, '-', 13)",96610.25792622566,Match,0.0010991096496582031,0.0003635883331298828,0.0015032291412353516,0.4,0.85
7,5000,Indexing Spatio-Temporal Data Warehouses,reference/db/TaoP09,10.1.1.22.8881,448876,"(20, '-', 17)",96610.25792622566,Match,0.0033304691314697266,0.0011243820190429688,0.0045282840728759766,0.4,0.85
7,5000,View-based Data Integration,reference/db/KatsisP09,10.1.1.224.3076,13932126,"(12, '-', 8)",96610.25792622566,Match,0.002133607864379883,0.0011434555053710938,0.003353595733642578,0.4,0.85
7,5000,Music Retrieval,reference/db/X09xlg,10.1.1.123.4576,6659977,"(5, '-', 5)",96610.25792622566,Match,0.00019860267639160156,7.510185241699219e-05,0.00028061866760253906,0.4,0.85
7,5000,Trust And Reputation in Peer-to-Peer Systems,reference/db/Despotovic09a,10.1.1.332.117,22097964,"(21, '-', 19)",96610.25792622566,Match,0.00793910026550293,0.0034630298614501953,0.011609792709350586,0.4,0.85
7,5000,Data Collection.,reference/db/X09kv,10.1.1.163.6711,10465609,"(5, '-', 4)",96610.25792622566,Match,0.0009739398956298828,0.0003657341003417969,0.0013797283172607422,0.4,0.85
7,5000,Global Query Optimization,reference/db/X09wy,10.1.1.104.8500,789528,"(10, '-', 11)",96610.25792622566,Match,0.0015876293182373047,0.0007984638214111328,0.0024480819702148438,0.4,0.85
7,5000,Common Warehouse Metamodel (CWM),reference/db/Peyton09,10.1.1.37.8639,8203181,"(19, '-', 19)",96610.25792622566,Match,0.0013914108276367188,0.00040602684020996094,0.0018351078033447266,0.4,0.85
7,5000,Clinical Decision Support,reference/db/Wright09,10.1.1.130.7926,7196842,"(10, '-', 10)",96610.25792622566,Match,0.00397181510925293,0.001873016357421875,0.005971193313598633,0.4,0.85
7,5000,• Metadata Encoding and Transmission Standard (METS),reference/db/X09xiq,10.1.1.218.9927,13682595,"(19, '-', 8)",96610.25792622566,Match,0.006056070327758789,0.0039052963256835938,0.010187625885009766,0.4,0.85
7,5000,XML Typechecking,reference/db/BenzakenCHPV09,10.1.1.211.6233,14476323,"(9, '-', 6)",96610.25792622566,Match,0.0005788803100585938,0.00019431114196777344,0.00080108642578125,0.4,0.85
7,5000,�Distributed Hash Tables,reference/db/GalubaG09,10.1.1.109.1864,1191614,"(10, '-', 10)",96610.25792622566,Match,0.0004570484161376953,0.00014328956604003906,0.0006151199340820312,0.4,0.85
7,5000,Symbolic Dynamics and Finite Automata,reference/hfl/BealP97,10.1.1.31.8965,103487,"(18, '-', 18)",96610.25792622566,Match,0.0064907073974609375,0.003864765167236328,0.010584354400634766,0.4,0.85
7,5000,String Editing and Longest Common Subsequences,reference/hfl/Apostolico97,10.1.1.38.6742,695574,"(30, '-', 18)",96610.25792622566,Match,0.003206491470336914,0.0018787384033203125,0.005204200744628906,0.4,0.85
7,5000,Complexity: A Language-Theoretic Point of View,reference/hfl/CaludeH97,10.1.1.42.8868,436900,"(29, '-', 14)",96610.25792622566,Match,0.0035500526428222656,0.001874685287475586,0.005560636520385742,0.4,0.85
7,5000,Context-Free Languages and Pushdown Automata,reference/hfl/AutebertBB97,10.1.1.57.7880,59975,"(28, '-', 21)",96610.25792622566,Match,0.004991292953491211,0.004208564758300781,0.009436368942260742,0.4,0.85
7,5000,Combinatorics of Words,reference/hfl/ChoffrutK97,10.1.1.54.3135,122038,"(10, '-', 10)",96610.25792622566,Match,0.0014526844024658203,0.0007760524749755859,0.002282381057739258,0.4,0.85
7,5000,Parsing of Context-Free Languages,reference/hfl/SikkelN97,10.1.1.48.6529,763780,"(17, '-', 12)",96610.25792622566,Match,0.005020618438720703,0.003414154052734375,0.008661270141601562,0.4,0.85
7,5000,Syntactic Semigroups,reference/hfl/Pin97,10.1.1.9.1059,779562,"(14, '-', 11)",96610.25792622566,Match,0.002599477767944336,0.0009524822235107422,0.0036230087280273438,0.4,0.85
7,5000,Visual Models of Plant Development,reference/hfl/PrusinkiewiczHHM97,10.1.1.23.8332,234847,"(14, '-', 9)",96610.25792622566,Match,0.0032396316528320312,0.001903533935546875,0.0052759647369384766,0.4,0.85
7,5000,GPU – Graphics Processing Unit,reference/parallel/X11gd,10.1.1.114.5904,5956951,"(11, '-', 11)",96610.25792622566,Match,0.0030624866485595703,0.0017278194427490234,0.004909038543701172,0.4,0.85
7,5000,Speculative Multithreading,reference/parallel/X11pe,10.1.1.131.9241,7278965,"(17, '-', 17)",96610.25792622566,Match,0.0043642520904541016,0.001735687255859375,0.006218433380126953,0.4,0.85
7,5000,Gaussian Elimination,reference/parallel/X11fr,10.1.1.127.7583,6975476,"(8, '-', 8)",96610.25792622566,Match,0.0015006065368652344,0.00048470497131347656,0.0020313262939453125,0.4,0.85
7,5000,Complex Event Processing,reference/parallel/X11cd,10.1.1.102.4076,519696,"(10, '-', 11)",96610.25792622566,Match,0.00254058837890625,0.0014586448669433594,0.004109621047973633,0.4,0.85
7,5000,Speculative Run-Time Parallelization of Loops,reference/parallel/Rauchwerger11,10.1.1.2.6034,893957,"(14, '-', 14)",96610.25792622566,Match,0.004084348678588867,0.0023200511932373047,0.0065517425537109375,0.4,0.85
7,5000,Speculative Run-Time Parallelization of Loops,reference/parallel/X11pg,10.1.1.2.6034,893957,"(23, '-', 23)",96610.25792622566,Match,0.0042018890380859375,0.002721548080444336,0.0070950984954833984,0.4,0.85
